Ref,Choice R3,Integration [HH] R3,Total Depth R3,Choice R3 normal,Integration [HH] R3 normal,Total Depth R3 normal
2071,36,1.6857162,63,0.222222222,0.650309264,0.452380952
2072,16,1.3006579,29,0.098765432,0.465149435,0.182539683
2073,18,1.4028426,40,0.111111111,0.514286154,0.26984127
2074,16,1.31797,35,0.098765432,0.473474162,0.23015873
2075,22,1.5517242,50,0.135802469,0.585877629,0.349206349
2076,16,1.3006579,29,0.098765432,0.465149435,0.182539683
2077,18,1.4028426,40,0.111111111,0.514286154,0.26984127
2078,18,1.4635203,36,0.111111111,0.543463743,0.238095238
2079,12,1.2241485,30,0.074074074,0.428358987,0.19047619
2080,14,1.3443909,41,0.086419753,0.486178964,0.277777778
2081,12,1.3006579,29,0.074074074,0.465149435,0.182539683
2082,6,1,20,0.037037037,0.320574534,0.111111111
2083,6,1,20,0.037037037,0.320574534,0.111111111
2084,12,1.2989333,26,0.074074074,0.464320141,0.158730159
2085,30,1.6261337,34,0.185185185,0.621658316,0.222222222
2086,42,1.7812788,58,0.259259259,0.696261669,0.412698413
2087,32,1.6741856,57,0.197530864,0.644764639,0.404761905
2088,0,0.42239243,9,0,0.042825115,0.023809524
2089,6,0.8870222,18,0.037037037,0.266247825,0.095238095
2090,16,1.3845592,31,0.098765432,0.505494365,0.198412698
2091,34,1.6684235,45,0.209876543,0.641993865,0.30952381
2092,36,1.6684235,45,0.222222222,0.641993865,0.30952381
2093,32,1.6673985,51,0.197530864,0.641500982,0.357142857
2094,0,0.42239243,9,0,0.042825115,0.023809524
2095,6,0.84912294,12,0.037037037,0.248023519,0.047619048
2096,12,1.2222222,18,0.074074074,0.427432702,0.095238095
2097,36,1.7288883,59,0.222222222,0.671069078,0.420634921
2098,16,1.3938289,37,0.098765432,0.50995181,0.246031746
2099,8,1.0207884,23,0.049382716,0.330570882,0.134920635
2100,6,0.8619656,15,0.037037037,0.254199063,0.071428571
2101,6,0.84912294,12,0.037037037,0.248023519,0.047619048
2102,6,0.87255627,9,0.037037037,0.259291712,0.023809524
2103,4,0.70398736,7,0.024691358,0.178233361,0.007936508
2104,0,0.33333334,6,0,0,0
2105,66,1.9787503,87,0.407407407,0.791218171,0.642857143
2106,57,1.9345245,82,0.351851852,0.769951673,0.603174603
2107,0,1.2063863,21,0,0.419817823,0.119047619
2108,16,1.3988512,25,0.098765432,0.512366842,0.150793651
2109,12,1.2123377,27,0.074074074,0.422679624,0.166666667
2110,14,1.3443909,41,0.086419753,0.486178964,0.277777778
2111,20,1.4724894,42,0.12345679,0.54777664,0.285714286
2112,24,1.6673985,51,0.148148148,0.641500982,0.357142857
2113,32,1.6037242,43,0.197530864,0.610882443,0.293650794
2114,36,1.6673985,51,0.222222222,0.641500982,0.357142857
2115,33,1.7257152,53,0.203703704,0.669543256,0.373015873
2116,20,1.4666082,39,0.12345679,0.544948596,0.261904762
2117,18,1.5,51,0.111111111,0.561005437,0.357142857
2118,46,1.8416041,54,0.283950617,0.725269801,0.380952381
2119,18,1.5,51,0.111111111,0.561005437,0.357142857
2120,20,1.4666082,39,0.12345679,0.544948596,0.261904762
2121,34,1.7257152,53,0.209876543,0.669543256,0.373015873
2122,33,1.6700469,54,0.203703704,0.642774496,0.380952381
2123,32,1.6037242,43,0.197530864,0.610882443,0.293650794
2124,36,1.6666666,48,0.222222222,0.641149039,0.333333333
2125,34,1.6673985,51,0.209876543,0.641500982,0.357142857
2126,8,1.3873369,34,0.049382716,0.506830055,0.222222222
2127,3,1.1365665,28,0.018518519,0.386244148,0.174603175
2128,13,1.4803609,45,0.080246914,0.551561744,0.30952381
2129,33,1.7265038,56,0.203703704,0.669922463,0.396825397
2130,32,1.6037242,43,0.197530864,0.610882443,0.293650794
2131,32,1.6071428,49,0.197530864,0.612526317,0.341269841
2132,12,1.2063863,21,0.074074074,0.419817823,0.119047619
2133,8,1,20,0.049382716,0.320574534,0.111111111
2134,8,1.0445806,26,0.049382716,0.342011642,0.158730159
2135,16,1.4028426,40,0.098765432,0.514286154,0.26984127
2136,16,1.3006579,29,0.098765432,0.465149435,0.182539683
2137,20,1.4724894,42,0.12345679,0.54777664,0.285714286
2138,11,1.2989333,26,0.067901235,0.464320141,0.158730159
2139,5,1,20,0.030864198,0.320574534,0.111111111
2140,6,1.0207884,23,0.037037037,0.330570882,0.134920635
2141,15,1.3873369,34,0.092592593,0.506830055,0.222222222
2142,30,1.6132691,37,0.185185185,0.615472221,0.246031746
2143,14,1.3006579,29,0.086419753,0.465149435,0.182539683
2144,8,1.0207884,23,0.049382716,0.330570882,0.134920635
2145,8,1.0445806,26,0.049382716,0.342011642,0.158730159
2146,16,1.4028426,40,0.098765432,0.514286154,0.26984127
2147,27,1.6684235,45,0.166666667,0.641993865,0.30952381
2148,26,1.6828449,39,0.160493827,0.648928566,0.261904762
2149,14,1.2989333,26,0.086419753,0.464320141,0.158730159
2150,8,1.0207884,23,0.049382716,0.330570882,0.134920635
2151,8,1.0207884,23,0.049382716,0.330570882,0.134920635
2152,14,1.2989333,26,0.086419753,0.464320141,0.158730159
2153,22,1.569167,29,0.135802469,0.594265206,0.182539683
2154,13,1.4644111,33,0.080246914,0.543892094,0.214285714
2155,12,1.3873369,34,0.074074074,0.506830055,0.222222222
2156,32,1.6261337,34,0.197530864,0.621658316,0.222222222
2157,36,1.6741856,57,0.222222222,0.644764639,0.404761905
2158,32,1.7217885,33,0.197530864,0.667655056,0.214285714
2159,36,1.6666666,48,0.222222222,0.641149039,0.333333333
2160,13,1.3006579,29,0.080246914,0.465149435,0.182539683
2161,8,1.1191936,25,0.049382716,0.377890184,0.150793651
2162,11,1.3006579,29,0.067901235,0.465149435,0.182539683
2163,13,1.3006579,29,0.080246914,0.465149435,0.182539683
2164,8,1.1191936,25,0.049382716,0.377890184,0.150793651
2165,11,1.3006579,29,0.067901235,0.465149435,0.182539683
2166,16,1.3873369,34,0.098765432,0.506830055,0.222222222
2167,8,1.0207884,23,0.049382716,0.330570882,0.134920635
2168,6,0.8619656,15,0.037037037,0.254199063,0.071428571
2169,6,0.8619656,15,0.037037037,0.254199063,0.071428571
2170,8,1.0207884,23,0.049382716,0.330570882,0.134920635
2171,16,1.3873369,34,0.098765432,0.506830055,0.222222222
2172,32,1.606352,40,0.197530864,0.612146052,0.26984127
2173,32,1.6037242,43,0.197530864,0.610882443,0.293650794
2174,32,1.6037242,43,0.197530864,0.610882443,0.293650794
2175,36,1.6828449,39,0.222222222,0.648928566,0.261904762
2176,60,1.975305,78,0.37037037,0.789561458,0.571428571
2177,48,1.8688198,90,0.296296296,0.738356792,0.666666667
2178,52,1.8839941,65,0.320987654,0.745653533,0.468253968
2179,84,2.072258,73,0.518518519,0.836182452,0.531746032
2180,38,1.8571436,84,0.234567901,0.732742153,0.619047619
2181,44,2.0094504,111,0.271604938,0.805980676,0.833333333
2182,48,1.8344558,60,0.296296296,0.721832457,0.428571429
2183,134,2.3030257,132,0.827160494,0.947149825,1
2184,102,2.1737089,97,0.62962963,0.884966315,0.722222222
2185,52,1.8962001,56,0.320987654,0.751522933,0.396825397
2186,40,1.7821976,55,0.24691358,0.696703485,0.388888889
2187,0,1.0697098,29,0,0.354095314,0.182539683
2188,20,1.5,51,0.12345679,0.561005437,0.357142857
2189,20,1.4896638,48,0.12345679,0.556035153,0.333333333
2190,32,1.6249448,58,0.197530864,0.621086619,0.412698413
2191,0,0.68957245,17,0,0.171301782,0.087301587
2192,12,1.3006579,29,0.074074074,0.465149435,0.182539683
2193,0,1.1768752,34,0,0.405627062,0.222222222
2194,53,1.9310595,70,0.327160494,0.768285487,0.507936508
2195,36,1.6734514,42,0.222222222,0.64441159,0.285714286
2196,28,1.5365106,41,0.172839506,0.57856199,0.277777778
2197,48,1.8427275,75,0.296296296,0.725810002,0.547619048
2198,40,1.7372102,65,0.24691358,0.675070762,0.468253968
2199,22,1.6700469,54,0.135802469,0.642774496,0.380952381
2200,12,1.2726263,39,0.074074074,0.451670109,0.261904762
2201,16,1.4135897,43,0.098765432,0.519454024,0.293650794
2202,56,1.8839605,71,0.345679012,0.745637376,0.515873016
2203,28,1.5365106,41,0.172839506,0.57856199,0.277777778
2204,14,1.2989333,26,0.086419753,0.464320141,0.158730159
2205,8,1.0207884,23,0.049382716,0.330570882,0.134920635
2206,8,1.0207884,23,0.049382716,0.330570882,0.134920635
2207,14,1.3270249,20,0.086419753,0.477828318,0.111111111
2208,14,1.3006579,29,0.086419753,0.465149435,0.182539683
2209,10,1.1365665,28,0.061728395,0.386244148,0.174603175
2210,14,1.3057258,23,0.086419753,0.467586394,0.134920635
2211,0,1,20,0,0.320574534,0.111111111
2212,20,1.4244281,22,0.12345679,0.524665797,0.126984127
2213,34,1.6673985,51,0.209876543,0.641500982,0.357142857
2214,54,1.8833622,68,0.333333333,0.745349677,0.492063492
2215,0,0.49860358,12,0,0.079472146,0.047619048
2216,8,1.0697098,29,0.049382716,0.354095314,0.182539683
2217,26,1.7265038,56,0.160493827,0.669922463,0.396825397
2218,36,1.6700469,54,0.222222222,0.642774496,0.380952381
2219,48,1.8337219,63,0.296296296,0.721479553,0.452380952
2220,22,1.4864661,27,0.135802469,0.554497501,0.166666667
2221,29,1.6474625,31,0.179012346,0.631914521,0.198412698
2222,0,1.1365665,28,0,0.386244148,0.174603175
2223,27,1.6812503,28,0.166666667,0.648161784,0.174603175
2224,12,1.3006579,29,0.074074074,0.465149435,0.182539683
2225,9,1.1191936,25,0.055555556,0.377890184,0.150793651
2226,13,1.3057258,23,0.080246914,0.467586394,0.134920635
2227,40,1.7257152,53,0.24691358,0.669543256,0.373015873
2228,32,1.6042534,46,0.197530864,0.611136915,0.317460317
2229,16,1.4028426,40,0.098765432,0.514286154,0.26984127
2230,8,1.0207884,23,0.049382716,0.330570882,0.134920635
2231,6,0.8619656,15,0.037037037,0.254199063,0.071428571
2232,6,0.8619656,15,0.037037037,0.254199063,0.071428571
2233,8,1.0207884,23,0.049382716,0.330570882,0.134920635
2234,16,1.3938289,37,0.098765432,0.50995181,0.246031746
2235,52,1.8369439,57,0.320987654,0.723028889,0.404761905
2236,28,1.5395753,44,0.172839506,0.580035687,0.301587302
2237,16,1.3845592,31,0.098765432,0.505494365,0.198412698
2238,6,0.8870222,18,0.037037037,0.266247825,0.095238095
2239,0,0.42239243,9,0,0.042825115,0.023809524
2240,40,1.7257152,53,0.24691358,0.669543256,0.373015873
2241,24,1.4644111,33,0.148148148,0.543892094,0.214285714
2242,48,1.8470125,78,0.296296296,0.727870494,0.571428571
2243,32,1.6071428,49,0.197530864,0.612526317,0.341269841
2244,16,1.4255327,46,0.098765432,0.525196957,0.317460317
2245,10,1.1561403,31,0.061728395,0.395656441,0.198412698
2246,14,1.31797,35,0.086419753,0.473474162,0.23015873
2247,66,1.9758738,75,0.407407407,0.789834972,0.547619048
2248,44,1.7914909,70,0.271604938,0.701172278,0.507936508
2249,22,1.6071428,49,0.135802469,0.612526317,0.341269841
2250,10,1.1365665,28,0.061728395,0.386244148,0.174603175
2251,6,0.8870222,18,0.037037037,0.266247825,0.095238095
2252,6,0.8619656,15,0.037037037,0.254199063,0.071428571
2253,8,1,20,0.049382716,0.320574534,0.111111111
2254,14,1.3076391,32,0.086419753,0.468506427,0.206349206
2255,51,1.8416041,54,0.314814815,0.725269801,0.380952381
2256,11,1.3006579,29,0.067901235,0.465149435,0.182539683
2257,6,1,20,0.037037037,0.320574534,0.111111111
2258,7,1.0207884,23,0.043209877,0.330570882,0.134920635
2259,15,1.4028426,40,0.092592593,0.514286154,0.26984127
2260,37,1.7307693,47,0.228395062,0.671973579,0.325396825
2261,33,1.6734514,42,0.203703704,0.64441159,0.285714286
2262,54,1.8839941,65,0.333333333,0.745653533,0.468253968
2263,39,1.7841618,64,0.240740741,0.697647993,0.46031746
2264,36,1.6666666,48,0.222222222,0.641149039,0.333333333
2265,36,1.6741856,57,0.222222222,0.644764639,0.404761905
2266,36,1.6700469,54,0.222222222,0.642774496,0.380952381
2267,33,1.7257152,53,0.203703704,0.669543256,0.373015873
2268,29,1.6684235,45,0.179012346,0.641993865,0.30952381
2269,40,1.7325417,62,0.24691358,0.672825859,0.444444444
2270,33,1.7269484,50,0.203703704,0.670136255,0.349206349
2271,27,1.7379411,44,0.166666667,0.675422224,0.301587302
2272,25,1.6673985,51,0.154320988,0.641500982,0.357142857
2273,14,1.6684235,45,0.086419753,0.641993865,0.30952381
2274,33,1.7379411,44,0.203703704,0.675422224,0.301587302
2275,36,1.6700469,54,0.222222222,0.642774496,0.380952381
2276,32,1.6037242,43,0.197530864,0.610882443,0.293650794
2277,36,1.6684235,45,0.222222222,0.641993865,0.30952381
2278,12,1.3845592,31,0.074074074,0.505494365,0.198412698
2279,11,1.3873683,28,0.067901235,0.506845154,0.174603175
2280,52,1.8833622,68,0.320987654,0.745349677,0.492063492
2281,0,1.3455029,51,0,0.486713683,0.357142857
2282,46,1.8599865,37,0.283950617,0.734109196,0.246031746
2283,28,1.6981779,36,0.172839506,0.65630162,0.238095238
2284,16,1.2052853,24,0.098765432,0.419288394,0.142857143
2285,0,1.4666082,39,0,0.544948596,0.261904762
2286,0,0.72781962,13,0,0.189693385,0.055555556
2287,0,1.3873683,28,0,0.506845154,0.174603175
2288,0,1.3873683,28,0,0.506845154,0.174603175
2289,32,1.6037242,43,0.197530864,0.610882443,0.293650794
2290,68,2.019321,89,0.419753086,0.810727071,0.658730159
2291,16,1.3938289,37,0.098765432,0.50995181,0.246031746
2292,8,1.0207884,23,0.049382716,0.330570882,0.134920635
2293,6,0.8619656,15,0.037037037,0.254199063,0.071428571
2294,6,0.8619656,15,0.037037037,0.254199063,0.071428571
2295,8,1.0207884,23,0.049382716,0.330570882,0.134920635
2296,16,1.3845592,31,0.098765432,0.505494365,0.198412698
2297,44,1.7914909,70,0.271604938,0.701172278,0.507936508
2298,36,1.6700469,54,0.222222222,0.642774496,0.380952381
2299,20,1.606352,40,0.12345679,0.612146052,0.26984127
2300,22,1.6132691,37,0.135802469,0.615472221,0.246031746
2301,22,1.6037242,43,0.135802469,0.610882443,0.293650794
2302,20,1.6042534,46,0.12345679,0.611136915,0.317460317
2303,0,1.2906152,42,0,0.460320284,0.285714286
2304,64,1.9914135,99,0.395061728,0.79730742,0.738095238
2305,44,1.787379,67,0.271604938,0.699195022,0.484126984
2306,32,1.6118186,52,0.197530864,0.614774731,0.365079365
2307,0,1.2552096,36,0,0.443295083,0.238095238
2308,28,1.5364467,38,0.172839506,0.578531263,0.253968254
2309,0,1.2552096,36,0,0.443295083,0.238095238
2310,24,1.4724894,42,0.148148148,0.54777664,0.285714286
2311,18,1.3873683,28,0.111111111,0.506845154,0.174603175
2312,18,1.3938289,37,0.111111111,0.50995181,0.246031746
2313,0,0.98558021,17,0,0.313640608,0.087301587
2314,20,1.4244281,22,0.12345679,0.524665797,0.126984127
2315,14,1.2989333,26,0.086419753,0.464320141,0.158730159
2316,10,1.1191936,25,0.061728395,0.377890184,0.150793651
2317,12,1.2063863,21,0.074074074,0.419817823,0.119047619
2318,8,1.1087778,16,0.049382716,0.372881623,0.079365079
2319,0,0.58170414,11,0,0.119432031,0.03968254
2320,16,1.2989333,26,0.098765432,0.464320141,0.158730159
2321,20,1.4803609,45,0.12345679,0.551561744,0.30952381
2322,40,1.7265038,56,0.24691358,0.669922463,0.396825397
2323,28,1.6666666,48,0.172839506,0.641149039,0.333333333
2324,26,1.7265038,56,0.160493827,0.669922463,0.396825397
2325,26,1.7288883,59,0.160493827,0.671069078,0.420634921
2326,34,1.9051077,53,0.209876543,0.755806257,0.373015873
2327,16,1.4028426,40,0.098765432,0.514286154,0.26984127
2328,8,1.0207884,23,0.049382716,0.330570882,0.134920635
2329,6,0.8619656,15,0.037037037,0.254199063,0.071428571
2330,6,0.84912294,12,0.037037037,0.248023519,0.047619048
2331,6,0.84912294,12,0.037037037,0.248023519,0.047619048
2332,6,0.8870222,18,0.037037037,0.266247825,0.095238095
2333,10,1.1561403,31,0.061728395,0.395656441,0.198412698
2334,24,1.6684235,45,0.148148148,0.641993865,0.30952381
2335,32,1.6071428,49,0.197530864,0.612526317,0.341269841
2336,40,1.7372102,65,0.24691358,0.675070762,0.468253968
2337,10,1.4028426,40,0.061728395,0.514286154,0.26984127
2338,2,1.1191936,25,0.012345679,0.377890184,0.150793651
2339,8,1.3938289,37,0.049382716,0.50995181,0.246031746
2340,36,1.7257152,53,0.222222222,0.669543256,0.373015873
2341,36,1.6673985,51,0.222222222,0.641500982,0.357142857
2342,60,1.9329244,67,0.37037037,0.769182246,0.484126984
2343,78,2.0229185,74,0.481481481,0.812456971,0.53968254
2344,36,1.6741856,57,0.222222222,0.644764639,0.404761905
2345,18,1.3938289,37,0.111111111,0.50995181,0.246031746
2346,16,1.2989333,26,0.098765432,0.464320141,0.158730159
2347,14,1.3057258,23,0.086419753,0.467586394,0.134920635
2348,8,1.0207884,23,0.049382716,0.330570882,0.134920635
2349,8,1,20,0.049382716,0.320574534,0.111111111
2350,12,1.2063863,21,0.074074074,0.419817823,0.119047619
2351,22,1.6037242,43,0.135802469,0.610882443,0.293650794
2352,10,1.1365665,28,0.061728395,0.386244148,0.174603175
2353,6,0.8870222,18,0.037037037,0.266247825,0.095238095
2354,6,0.8619656,15,0.037037037,0.254199063,0.071428571
2355,8,1,20,0.049382716,0.320574534,0.111111111
2356,14,1.3076391,32,0.086419753,0.468506427,0.206349206
2357,16,1.5365106,41,0.098765432,0.57856199,0.277777778
2358,0,0.84615386,22,0,0.246595801,0.126984127
2359,52,1.8489804,51,0.320987654,0.728816782,0.357142857
2360,36,1.6741856,57,0.222222222,0.644764639,0.404761905
2361,0,1.1768752,34,0,0.405627062,0.222222222
2362,64,1.9775612,72,0.395061728,0.790646378,0.523809524
2363,36,1.6794915,60,0.222222222,0.647316044,0.428571429
2364,64,1.975305,78,0.395061728,0.789561458,0.571428571
2365,32,1.6037242,43,0.197530864,0.610882443,0.293650794
2366,16,1.3873369,34,0.098765432,0.506830055,0.222222222
2367,8,1.0207884,23,0.049382716,0.330570882,0.134920635
2368,6,0.8619656,15,0.037037037,0.254199063,0.071428571
2369,6,0.8619656,15,0.037037037,0.254199063,0.071428571
2370,8,1.0207884,23,0.049382716,0.330570882,0.134920635
2371,16,1.3938289,37,0.098765432,0.50995181,0.246031746
2372,36,1.6828449,39,0.222222222,0.648928566,0.261904762
2373,32,1.6474625,31,0.197530864,0.631914521,0.198412698
2374,28,1.569167,29,0.172839506,0.594265206,0.182539683
2375,0,1.0207884,23,0,0.330570882,0.134920635
2376,32,1.6042534,46,0.197530864,0.611136915,0.317460317
2377,14,1.3304729,38,0.086419753,0.47948633,0.253968254
2378,10,1.1768752,34,0.061728395,0.405627062,0.222222222
2379,18,1.5226898,57,0.111111111,0.571916095,0.404761905
2380,22,1.4724894,42,0.135802469,0.54777664,0.285714286
2381,26,1.6132691,37,0.160493827,0.615472221,0.246031746
2382,40,1.7372102,65,0.24691358,0.675070762,0.468253968
2383,36,1.6700469,54,0.222222222,0.642774496,0.380952381
2384,36,1.6666666,48,0.222222222,0.641149039,0.333333333
2385,40,1.7288883,59,0.24691358,0.671069078,0.420634921
2386,26,1.6734514,42,0.160493827,0.64441159,0.285714286
2387,29,1.7257152,53,0.179012346,0.669543256,0.373015873
2388,16,1.3938289,37,0.098765432,0.50995181,0.246031746
2389,8,1.0445806,26,0.049382716,0.342011642,0.158730159
2390,8,1.0697098,29,0.049382716,0.354095314,0.182539683
2391,18,1.4803609,45,0.111111111,0.551561744,0.30952381
2392,36,1.6741856,57,0.222222222,0.644764639,0.404761905
2393,29,1.7265038,56,0.179012346,0.669922463,0.396825397
2394,24,1.5517242,50,0.148148148,0.585877629,0.349206349
2395,24,1.550553,32,0.148148148,0.585314444,0.206349206
2396,56,1.8861139,62,0.345679012,0.746672864,0.444444444
2397,0,1.5517242,50,0,0.585877629,0.349206349
2398,57,1.9916508,63,0.351851852,0.797421529,0.452380952
2399,33,1.8416041,54,0.203703704,0.725269801,0.380952381
2400,28,1.5517242,50,0.172839506,0.585877629,0.349206349
2401,38,1.7269484,50,0.234567901,0.670136255,0.349206349
2402,38,1.7265038,56,0.234567901,0.669922463,0.396825397
2403,14,1.4028426,40,0.086419753,0.514286154,0.26984127
2404,6,1.0207884,23,0.037037037,0.330570882,0.134920635
2405,6,1.0207884,23,0.037037037,0.330570882,0.134920635
2406,14,1.3873369,34,0.086419753,0.506830055,0.222222222
2407,0,1.1981546,37,0,0.415859513,0.246031746
2408,0,0.72781962,13,0,0.189693385,0.055555556
2409,40,1.7288883,59,0.24691358,0.671069078,0.420634921
2410,0,0.33333334,6,0,0,0
2411,4,0.76619166,16,0.024691358,0.208145033,0.079365079
2412,12,1.2726263,39,0.074074074,0.451670109,0.261904762
2413,34,1.9304764,73,0.209876543,0.768005096,0.531746032
2414,0,0.95710868,31,0,0.299949736,0.198412698
2415,22,1.7426945,68,0.135802469,0.677707953,0.492063492
2416,0,1.2552096,36,0,0.443295083,0.238095238
2417,44,1.7820429,61,0.271604938,0.696629095,0.436507937
2418,0,1.1191936,25,0,0.377890184,0.150793651
2419,24,1.4724894,42,0.148148148,0.54777664,0.285714286
2420,0,1.0445806,26,0,0.342011642,0.158730159
2421,20,1.4135897,43,0.12345679,0.519454024,0.293650794
2422,32,1.787379,67,0.197530864,0.699195022,0.484126984
2423,12,1.2222222,18,0.074074074,0.427432702,0.095238095
2424,8,1,20,0.049382716,0.320574534,0.111111111
2425,8,1.0207884,23,0.049382716,0.330570882,0.134920635
2426,14,1.3076391,32,0.086419753,0.468506427,0.206349206
2427,14,1.3076391,32,0.086419753,0.468506427,0.206349206
2428,8,1,20,0.049382716,0.320574534,0.111111111
