Cluster_Kmeans_809962,Ref,x1,y1,x2,y2,Choice R7,Integration [HH] R7,Total Connectivity R7,choice归一化,integration归一化,connectivity归一化
2,0,63680.46783,3249.088398,63917.27308,3427.433995,0,1.4229569,1814,0,0.720405308,0.62573913
1,1,63870.17961,3403.081584,65384.66296,3828.737169,30588,1.6498207,2346,0.43959013,0.869716035,0.810782609
1,2,65333.02069,3810.012416,66753.04951,4615.381431,45100,1.7743555,2753,0.648146817,0.951678788,0.952347826
1,3,66732.98127,4597.270605,67190.5372,5562.567428,61801,1.8324332,2890,0.888162339,0.989902707,1
1,4,67165.92015,5547.730875,67311.4818,5585.589665,19627,1.6603624,2592,0.282066022,0.876654069,0.896347826
2,5,67289.91628,5583.329013,68045.7119,5491.249653,15654,1.5167713,2213,0.224968742,0.782149386,0.764521739
2,6,68019.75697,5498.105164,68138.56096,5430.77791,2541,1.3447089,1715,0.03651754,0.668906277,0.591304348
2,7,68116.88726,5448.581774,68185.11929,5364.576188,712,1.2118535,1263,0.010232384,0.58146731,0.434086957
3,8,68163.80665,5395.288801,68291.37995,5164.684809,1039,1.1554135,967,0.014931808,0.544321245,0.331130435
3,9,68279.86395,5178.001094,68362.22549,5105.717486,982,1.1761562,729,0.014112642,0.557973082,0.248347826
2,10,68344.83907,5115.611484,68456.05946,5086.662646,1142,1.3895617,553,0.016412055,0.69842621,0.187130435
2,11,68423.91571,5091.770946,70495.51528,4993.606573,11238,1.8196146,478,0.161504965,0.981466128,0.161043478
2,12,70450.20287,5000.129076,71080.12778,4816.66122,2219,1.5399878,414,0.031889973,0.797429358,0.138782609
3,13,71033.74727,4835.394914,71416.73039,4607.45611,0,1.2007157,385,0,0.574136951,0.128695652
2,14,63683.71157,3221.541198,63920.51683,3399.886795,0,1.4331139,1814,0,0.727090151,0.62573913
1,15,63873.42335,3375.534384,65369.30999,3795.963238,23523,1.6718189,2273,0.338056709,0.884194181,0.785391304
1,16,65336.26443,3782.465215,66756.29325,4587.834231,54546,1.7988352,2671,0.783898366,0.967790136,0.923826087
1,17,66745.25062,4572.752592,67202.80655,5538.049415,69583,1.8477751,2798,1,1,0.968
2,18,67178.1895,5523.212862,67323.75115,5561.071652,15970,1.7014743,2511,0.229510081,0.903711924,0.868173913
2,19,67295.38804,5559.639158,68057.98125,5466.731641,12975,1.5292273,2159,0.186467959,0.79034732,0.74573913
2,20,68015.02107,5481.543962,68133.82506,5414.216708,1832,1.3236413,1873,0.02632827,0.655040606,0.64626087
2,21,68112.15136,5432.020572,68180.38338,5348.014986,841,1.2039025,1602,0.012086285,0.576234348,0.552
2,22,68159.07075,5378.727599,68286.64405,5148.123607,1370,1.1973156,1301,0.019688717,0.57189917,0.447304348
2,23,68275.12804,5161.439892,68350.2984,5095.467544,2924,1.3133818,1272,0.042021758,0.648288302,0.437217391
2,24,68340.10316,5099.050282,68451.32356,5070.101444,3155,1.3422465,1288,0.045341535,0.667285645,0.442782609
2,25,68419.17981,5075.209744,70490.77938,4977.045371,5830,1.3066586,964,0.083784833,0.643863419,0.330086957
3,26,70445.46697,4983.567874,71075.39188,4800.100018,1082,1.1604271,665,0.015549775,0.547620952,0.226086957
3,27,71029.01136,4818.833712,71411.99449,4590.894908,146,1.0145644,442,0.002098214,0.451621212,0.148521739
2,28,68232.91237,5051.777514,68330.19934,5120.03702,2692,1.3481729,1626,0.03868761,0.671186113,0.560347826
2,29,68064.52054,4376.392254,68248.09237,5067.121856,12664,1.4683502,2074,0.181998477,0.750280971,0.716173913
2,30,68258.58109,5029.012177,68355.86806,5097.271683,1460,1.3681577,1705,0.020982136,0.684339137,0.587826087
2,31,68088.81032,4348.43837,68273.76109,5044.356519,15372,1.5018413,2179,0.220916028,0.772323186,0.752695652
2,32,67396.31365,5238.487112,67604.55019,5527.441135,2749,1.4061537,1968,0.039506776,0.709346258,0.679304348
2,33,67400.30175,5252.585627,67438.23082,4845.655955,5098,1.4192939,1726,0.073265022,0.717994499,0.595130435
2,34,67415.81933,4677.859009,67437.02506,4873.90166,6141,1.4810895,1837,0.088254315,0.75866536,0.63373913
2,35,67356.34141,4553.91228,67422.35144,4694.512534,8029,1.6001257,2253,0.115387379,0.837009201,0.778434783
2,36,67410.92744,5234.593424,67619.16397,5523.547447,2122,1.4094162,1968,0.030495954,0.711493477,0.679304348
2,37,67414.91553,5248.691939,67452.8446,4841.762267,5297,1.4231625,1804,0.076124916,0.720540623,0.62226087
2,38,67430.43312,4673.965321,67451.63884,4870.007972,5665,1.5165391,1930,0.081413564,0.781996563,0.666086957
2,39,67365.90641,4539.264769,67436.96522,4690.618846,13623,1.6639465,2270,0.195780579,0.87901295,0.784347826
2,40,67313.68197,4546.37317,67365.81875,4563.944234,3277,1.5782779,2314,0.047094836,0.822630041,0.799652174
2,41,66761.75765,4616.512857,67331.65364,4547.717404,7802,1.6578577,2532,0.112125088,0.875005598,0.875478261
2,42,67313.68197,4528.90964,67376.33667,4550.025437,9382,1.6433804,2328,0.134831784,0.865477342,0.804521739
1,43,66749.48516,4600.53081,67331.65364,4530.253873,23001,1.7071558,2549,0.330554877,0.907451211,0.881391304
1,44,67355.14187,4666.382431,68072.53917,4380.030901,30952,1.6547028,2432,0.444821293,0.872929196,0.840695652
1,45,67351.20048,4650.06632,68096.37943,4352.625649,28845,1.6728996,2517,0.414540908,0.884905445,0.87026087
2,46,67295.29489,4730.35171,67361.57122,4661.374739,13470,1.6679014,2651,0.193581766,0.881615873,0.916869565
1,47,66908.07533,4987.446086,67315.16721,4714.087449,27302,1.8235943,2782,0.392365951,0.984085373,0.962434783
2,48,67291.53889,4717.592138,67363.16371,4643.048732,16108,1.6813723,2686,0.231493325,0.890481764,0.929043478
1,49,66904.31933,4974.686514,67311.41121,4701.327877,27726,1.805514,2791,0.398459394,0.972185798,0.965565217
2,50,66628.75113,5006.296176,66913.04886,4985.081277,1753,1.5754957,2563,0.025192935,0.820798932,0.88626087
2,51,66506.21069,4951.006555,66652.02907,5007.872274,6451,1.5694531,2414,0.092709426,0.816821986,0.834434783
2,52,66629.00086,4993.079752,66909.01435,4972.184552,4768,1.5592383,2445,0.068522484,0.810099102,0.845217391
2,53,66523.41038,4944.400213,66652.2788,4994.65585,4363,1.5364903,2247,0.062702097,0.795127474,0.776347826
1,54,66508.41762,4956.708067,66556.37158,4437.982543,25236,1.7458701,2558,0.362674791,0.932931082,0.884521739
2,55,66552.73456,4157.217592,66554.84656,4460.770101,7905,1.5499493,2170,0.113605335,0.803985533,0.749565217
2,56,66551.08468,4185.726244,66584.22527,4070.7032,2616,1.3813283,1794,0.03759539,0.693007386,0.618782609
2,57,66577.68418,4084.645376,66859.80039,3721.407993,3777,1.3107138,1422,0.0542805,0.646532354,0.489391304
1,58,66527.65002,4950.934698,66575.11146,4437.536802,18457,1.739472,2473,0.26525157,0.928720163,0.854956522
2,59,66571.47445,4156.771851,66573.58644,4460.32436,11511,1.5951765,2125,0.165428337,0.833751878,0.733913043
2,60,66569.82456,4185.280503,66602.96516,4070.257459,3553,1.4186277,1753,0.051061322,0.717556038,0.604521739
2,61,66596.42406,4084.199634,66866.506,3736.456916,3639,1.3152995,1395,0.052297257,0.649550439,0.48
2,62,66770.96727,3288.966054,66855.11533,3735.272791,3915,1.2673426,1072,0.056263743,0.617987538,0.367652174
3,63,66544.19354,2918.314818,66776.15283,3301.999816,1162,1.1109971,723,0.016699481,0.515088529,0.24626087
3,64,66456.39344,2125.131529,66551.49317,2936.45106,651,0.98489875,424,0.009355733,0.432096723,0.14226087
3,65,66784.75437,3292.332369,66867.45938,3730.985412,2803,1.2466336,538,0.040282828,0.604357881,0.181913043
3,66,66557.34595,2918.314818,66789.30523,3301.999816,2389,1.1885511,423,0.034333099,0.566130802,0.141913043
3,67,66474.08674,2163.871029,66564.64557,2936.45106,314,1.0057459,338,0.004512596,0.445817304,0.112347826
2,68,66849.13388,3724.898794,67050.61245,3886.779419,4928,1.2914801,1102,0.070821896,0.633873668,0.378086957
3,69,67032.37549,3882.347138,67487.49985,3846.872755,2372,1.1689403,756,0.034088786,0.553223927,0.25773913
3,70,67476.16336,3858.199739,67506.72259,3700.115453,1014,1.0944449,547,0.014572525,0.504194675,0.185043478
3,71,66862.89047,3723.14743,67050.61245,3873.97514,681,1.1062917,404,0.009786873,0.511991663,0.135304348
3,72,67032.37549,3869.542859,67487.49985,3834.068476,1193,1.086947,409,0.017144992,0.499259922,0.137043478
2,73,69780.49562,5023.854806,69849.33916,6799.17215,2827,1.4532744,480,0.04062774,0.740358813,0.16173913
2,74,69794.85863,5023.854806,69863.70217,6799.17215,5698,1.7378633,414,0.081887817,0.927661395,0.138782609
2,75,66987.88076,5480.741614,67188.29503,5550.331994,10013,1.6043594,2490,0.143900091,0.839795617,0.860869565
2,76,67030.23755,5483.231283,67188.06882,5541.746781,0,1.5553631,2475,0,0.807548633,0.855652174
2,77,66667.10634,5475.740848,67163.08842,5489.894386,8063,1.5917506,2491,0.115876004,0.831497117,0.861217391
2,78,66145.94464,5622.863604,66687.61303,5473.116927,4417,1.3969609,2022,0.063478148,0.703296004,0.698086957
2,79,66016.3389,5635.747508,66176.00095,5618.602081,966,1.2135601,1404,0.013882701,0.582590511,0.483130435
3,80,65253.62642,5637.186048,66064.857,5633.526209,748,1.0631043,936,0.010749752,0.483567816,0.320347826
3,81,64403.7871,5502.811621,65305.20149,5642.51325,389,1.0150534,774,0.005590446,0.451943049,0.264
2,82,66667.87871,5463.781361,67163.86079,5477.9349,10082,1.5663249,2494,0.144891712,0.814763157,0.86226087
2,83,66146.71701,5610.904118,66688.38539,5461.15744,4250,1.3759291,2060,0.061078137,0.689453895,0.711304348
2,84,66017.11127,5623.788021,66176.77332,5606.642594,1110,1.2178798,1484,0.015952172,0.585433527,0.510956522
3,85,65254.39879,5625.226561,66065.62937,5621.566722,1103,1.1321677,991,0.015851573,0.529021989,0.339478261
3,86,64396.72783,5489.638384,65305.97385,5630.553764,593,1.0509119,751,0.008522197,0.47554337,0.256
3,87,64071.92712,4711.39815,64445.54758,5637.323342,982,1.0085896,730,0.014112642,0.44768889,0.248695652
3,88,64440.36064,5618.654326,64469.64735,5779.795841,154,0.82064438,355,0.002213184,0.32399248,0.11826087
3,89,64468.43409,5767.746633,64504.19883,6784.746009,0,0.64913476,145,0,0.211113184,0.045217391
2,90,64053.24519,4628.652227,64079.16433,4733.089381,1182,1.1776905,1176,0.016986908,0.558982883,0.403826087
2,91,64053.08989,4536.383674,64058.50408,4665.396113,1778,1.3681072,1582,0.025552218,0.684305901,0.545043478
2,92,64051.19511,4564.241703,64209.85436,3355.643334,9182,1.589947,1993,0.131957518,0.830310075,0.688
2,93,64203.98471,3414.571284,64246.52966,2895.947209,2152,1.3553691,1575,0.030927094,0.675922302,0.542608696
2,94,64243.32224,2919.168075,64382.20886,2144.125643,508,1.1457042,1160,0.007300634,0.537931055,0.39826087
3,95,64084.88929,4709.844008,64458.50975,5635.7692,1983,1.1298841,970,0.02849834,0.527519034,0.332173913
3,96,64453.32281,5617.100184,64482.60952,5778.241699,132,0.93384743,548,0.001897015,0.398497226,0.185391304
3,97,64481.24845,5761.989341,64517.16099,6783.191867,0,0.73115951,255,0,0.265097888,0.083478261
2,98,64066.20735,4627.098085,64092.1265,4731.535239,1558,1.2252551,1317,0.022390526,0.590287591,0.452869565
2,99,64066.05205,4534.829532,64071.46624,4663.841971,2131,1.3953173,1646,0.030625296,0.702214266,0.567304348
2,100,64064.15727,4562.687561,64222.81652,3354.089192,14021,1.6161292,2023,0.201500366,0.847541927,0.698434783
2,101,64216.94687,3413.017142,64259.49183,2894.393067,1970,1.3880701,1608,0.028311513,0.697444511,0.554086957
2,102,64256.28441,2917.613933,64395.17102,2142.571501,1359,1.1908461,1204,0.019530632,0.56764126,0.413565217
2,103,66672.96327,4751.551531,66789.13644,4696.768487,3429,1.6046518,2563,0.049279278,0.83998806,0.88626087
2,104,66007.95318,4687.547597,66708.24941,4747.754795,8818,1.6173483,2398,0.126726356,0.848344279,0.828869565
2,105,65283.98746,4343.370609,66053.49491,4698.521956,3076,1.4768252,1930,0.0442062,0.755858805,0.666086957
2,106,65157.40683,4320.365148,65304.32362,4349.912951,1588,1.3880725,1541,0.022821666,0.697446091,0.530782609
2,107,66673.31711,4738.822512,66789.49028,4684.039468,2150,1.6002564,2561,0.030898352,0.837095221,0.885565217
2,108,66008.30702,4674.818578,66697.18218,4734.043861,8888,1.6193756,2396,0.127732348,0.84967855,0.828173913
2,109,65284.34131,4330.64159,66053.84876,4685.792937,1778,1.4742134,1928,0.025552218,0.754139845,0.665391304
2,110,65158.65321,4307.815637,65304.67747,4337.183933,1154,1.3856194,1539,0.016584511,0.69583158,0.530086957
1,111,65095.77648,4679.306147,65258.2129,3786.8215,19264,1.4988515,1835,0.27684923,0.770355445,0.633043478
2,112,64974.05353,4264.414373,65165.27651,4316.026967,207,1.3039173,1301,0.002974865,0.642059228,0.447304348
2,113,64917.30848,4309.624828,65372.86624,4393.282376,1769,1.3085465,1301,0.025422876,0.645105943,0.447304348
2,114,65071.8251,4387.958745,65422.01524,4465.55752,1443,1.3085465,1301,0.020737824,0.645105943,0.447304348
3,115,65338.66757,4452.248376,65351.60725,4385.322391,82,1.1338272,845,0.001178449,0.530114191,0.288695652
3,116,65283.48316,4405.856509,65374.82293,4426.010359,13,0.95684189,520,0.000186827,0.413631062,0.175652174
3,117,65361.50242,4429.432646,65368.35309,4388.744678,180,1.1257716,845,0.002586839,0.524812387,0.288695652
3,118,65287.66944,4414.602427,65299.46735,4375.815804,36,1.1257716,845,0.000517368,0.524812387,0.288695652
3,119,65234.38777,4440.460308,65244.28294,4404.335434,0,1.1237756,845,0,0.523498717,0.288695652
3,120,65171.21092,4459.093083,65183.38965,4407.757721,34,1.141999,845,0.000488625,0.535492473,0.288695652
3,121,65272.44621,4472.782495,65286.90814,4428.291839,0,1.1237756,845,0,0.523498717,0.288695652
2,122,64938.28799,4405.113563,65224.48637,4466.335649,2532,1.3147703,1301,0.036388198,0.649202145,0.447304348
3,123,65218.01653,4459.871212,65228.29218,4480.40533,440,1.1358593,845,0.006323384,0.531451621,0.288695652
3,124,65218.77748,4472.039549,65266.73109,4483.447348,154,0.95684189,520,0.002213184,0.413631062,0.175652174
3,125,65255.49491,4519.880934,65265.5236,4479.561728,0,0.77915215,292,0,0.296684311,0.096347826
3,126,65160.82493,4621.808182,65202.0856,4452.32443,307,1.1378984,845,0.004411997,0.532793657,0.288695652
2,127,65117.27206,4509.582462,65252.13322,4543.55561,136,1.3039173,1301,0.0019545,0.642059228,0.447304348
2,128,65101.99036,4576.383587,65174.19663,4591.270548,107,1.3039173,1301,0.001537732,0.642059228,0.447304348
3,129,65156.62273,4611.883497,65224.24425,4625.62542,0,0.95684189,520,0,0.413631062,0.175652174
3,130,65074.40611,4472.127374,65084.06747,4429.653135,0,1.1318026,845,0,0.528781698,0.288695652
3,131,65050.27349,4461.610264,65065.36356,4393.031994,0,1.1318026,845,0,0.528781698,0.288695652
2,132,65093.68766,4653.090747,65239.04585,4687.333059,1416,1.310097,1301,0.020349798,0.646126407,0.447304348
3,133,65228.40978,4678.674041,65240.62137,4707.012597,442,1.1297851,845,0.006352126,0.527453877,0.288695652
3,134,65234.31859,4699.927958,65274.49905,4713.310113,156,0.94885713,520,0.002241927,0.408375881,0.175652174
3,135,65268.60097,4707.893498,65278.4491,4745.284701,0,0.76660043,293,0,0.288423379,0.096695652
3,136,65112.21309,4648.854883,65130.33384,4735.838559,483,1.1485014,864,0.006941351,0.539772036,0.295304348
3,137,65094.88063,4740.561564,65163.81721,4720.094902,164,0.96957451,533,0.002356898,0.422011053,0.180173913
3,138,65145.69681,4720.488398,65211.48201,4739.380813,0,0.79136771,304,0,0.304723999,0.100521739
2,139,65003.09639,4670.895924,65128.75797,4677.980563,1834,1.3208525,1333,0.026357012,0.653205154,0.458434783
3,140,65035.63134,4682.240235,65045.59327,4634.961382,8,1.1405326,864,0.000114971,0.534527359,0.295304348
2,141,65031.89575,4637.947451,65105.61354,4646.407804,431,1.3039173,1301,0.006194042,0.642059228,0.447304348
3,142,65071.49754,4648.582941,65079.21777,4598.318152,1,1.1237756,845,1.43713E-05,0.523498717,0.288695652
2,143,65046.84193,4599.811187,65118.06898,4603.543641,573,1.3054568,1301,0.00823477,0.643072452,0.447304348
3,144,65053.81538,4603.979991,65059.79268,4529.578119,290,1.1237756,845,0.004167685,0.523498717,0.288695652
2,145,65011.97569,4535.30133,65121.0578,4565.659345,544,1.3039173,1301,0.007818002,0.642059228,0.447304348
3,146,64974.61872,4577.105767,65062.53211,4573.870903,0,0.93841583,520,0,0.401503925,0.175652174
2,147,65098.91853,4613.488298,65161.92728,4632.897482,0,1.3008492,1301,0,0.640039954,0.447304348
2,148,66839.2356,5470.753705,66843.20536,5291.83598,1144,1.3379803,1964,0.016440797,0.664477839,0.677913043
2,149,66840.72119,5307.555565,66874.68154,5157.633236,504,1.1377921,1307,0.007243148,0.532723696,0.449391304
3,150,66661.87375,5183.694545,66883.79016,5162.183632,199,0.93924528,713,0.002859894,0.402049828,0.242782609
3,151,66665.00161,5178.512308,66689.11695,5454.797362,202,0.93924528,713,0.002903008,0.402049828,0.242782609
2,152,66770.77288,5470.772884,66773.06335,5439.715835,1144,1.3379803,1964,0.016440797,0.664477839,0.677913043
2,153,66677.35951,5451.157892,66830.15845,5439.879318,504,1.1377921,1307,0.007243148,0.532723696,0.449391304
2,154,66426.04743,4938.797208,66435.67166,4865.566584,756,1.2869115,1598,0.010864723,0.630866837,0.550608696
2,155,66414.86278,4813.290649,66438.0923,4878.622813,491,1.1896962,1361,0.007056321,0.566884452,0.468173913
2,156,66420.45511,4839.509489,66447.55649,4717.011484,1737,1.3914926,1869,0.024962994,0.699697034,0.644869565
2,157,66375.28589,4754.835466,66497.45746,4765.151001,0,1.1794069,1361,0,0.560112534,0.468173913
3,158,66384.53979,4856.249384,66481.0039,4866.758029,0,0.98303074,848,0,0.43086729,0.28973913
3,159,66366.71478,4885.699648,66478.54774,4899.612724,0,1.0795686,1098,0,0.494403818,0.376695652
2,160,66179.16617,4909.177774,66518.14642,4943.525503,4332,1.5062602,2076,0.062256586,0.775231491,0.716869565
2,161,65983.45391,4864.67085,66182.41268,4918.766632,142,1.1233156,1144,0.002040728,0.523195967,0.392695652
2,162,66164.8374,4917.774891,66201.29127,4908.393164,1072,1.2909732,1602,0.015406062,0.633540051,0.552
3,163,66168.42738,4979.859492,66172.57008,4910.876617,0,1.0953428,1104,0,0.504785629,0.378782609
2,164,65598.74273,4905.271653,66009.09392,4863.986498,849,1.1815705,1173,0.012201256,0.561536511,0.402782609
2,165,65714.09095,4794.047197,65964.39235,4156.734155,4588,1.5361917,2281,0.065935645,0.79493095,0.788173913
2,166,65716.21644,4900.269167,65720.0468,4765.150075,776,1.3294452,1720,0.011152149,0.658860451,0.593043478
2,167,65662.54089,4513.395802,65695.18573,4903.636563,538,1.2761735,1434,0.007731774,0.623799608,0.493565217
3,168,65594.88573,4874.478742,65609.43863,4908.9016,324,0.99955148,720,0.00465631,0.441740438,0.245217391
3,169,65542.01981,4891.096687,65603.20158,4874.478742,144,0.82379091,417,0.002069471,0.326063373,0.139826087
3,170,65534.89174,4918.100798,65551.52378,4885.458524,78,0.66588694,207,0.001120963,0.222138655,0.066782609
3,171,65495.09383,4921.365025,65543.50471,4911.869019,56,0.58155918,81,0.000804794,0.166638221,0.022956522
3,172,65487.37188,4907.714632,65502.51867,4922.848801,44,0.54687089,45,0.000632338,0.143808075,0.010434783
3,173,65460.29262,4903.631537,65495.51028,4909.77549,36,0.53360319,30,0.000517368,0.135075919,0.005217391
3,174,65413.33586,4915.546979,65473.14999,4901.955841,30,0.55292708,23,0.00043114,0.147793965,0.002782609
3,175,65389.29835,4890.785065,65418.18072,4916.85021,22,0.5,19,0.000316169,0.112959933,0.001391304
3,176,65370.23576,4909.416781,65393.52788,4890.985054,12,0.42239153,17,0.000172456,0.06188181,0.000695652
3,177,65283.03004,4889.867923,65375.08061,4908.11355,0,0.32836786,15,0,0,0
2,178,68689.00176,4503.302802,68767.5779,5063.607114,3272,1.282402,932,0.04702298,0.627898904,0.318956522
3,179,68689.58043,4532.677409,68728.30401,4381.022245,2298,1.2699215,682,0.033025308,0.619684845,0.232
3,180,68717.09412,4403.866414,69143.47274,3707.407355,2873,1.2797494,528,0.041288821,0.626153091,0.178434783
3,181,69122.37217,3727.858806,69191.13338,3706.023045,139,1.1390523,430,0.001997614,0.533553098,0.144347826
3,182,69164.48199,3706.555553,69332.38691,3725.195867,151,1.0791883,426,0.00217007,0.494153523,0.142956522
3,183,69304.13614,3711.348792,69407.5443,3802.952833,734,1.0956774,421,0.010548554,0.505005847,0.141217391
3,184,69078.66364,3785.377669,69396.35066,3781.117071,1989,1.228255,472,0.028584568,0.59226198,0.158956522
3,185,69382.64172,3786.505513,69709.3962,3909.533249,645,0.99800593,420,0.009269505,0.440723232,0.140869565
3,186,69548.47269,3915.621517,69717.022,3903.926565,418,0.9677794,375,0.006007214,0.420829599,0.125217391
3,187,69704.64819,3905.263128,69881.93187,3844.760841,393,0.97145915,344,0.005647931,0.423251432,0.114434783
3,188,69534.86233,3837.134567,69557.10364,3919.291409,0,0.8718006,326,0,0.357661018,0.108173913
3,189,69697.27973,4001.153427,69697.59414,3901.580142,566,0.95066965,336,0.008134171,0.409568793,0.111652174
3,190,69603.32297,4010.945579,69705.58866,3979.653227,270,0.89318722,199,0.003880258,0.371736652,0.064
3,191,69584.57444,4038.832046,69622.71105,4002.856369,117,0.77857322,138,0.001681445,0.296303287,0.042782609
3,192,69456.71163,4050.445653,69595.18733,4035.000921,85,0.71201301,118,0.001221563,0.252496592,0.035826087
3,193,69428.70332,4067.035425,69463.66779,4048.157427,80,0.70859569,135,0.001149706,0.250247478,0.04173913
3,194,69017.64202,4008.144949,69382.52446,4065.615138,180,0.86700964,305,0.002586839,0.354507841,0.100869565
3,195,69362.92539,4064.365608,69443.15108,4064.365608,102,0.75803745,210,0.001465875,0.282787642,0.067826087
3,196,68997.66178,4110.041644,69082.68148,3812.726733,624,1.0241212,366,0.008967708,0.457911034,0.122086957
3,197,69073.27678,3830.178095,69109.77906,3780.452295,240,1.0597023,384,0.003449118,0.481328785,0.128347826
3,198,68893.45428,4091.921009,69009.06537,4103.870708,512,1.128127,413,0.007358119,0.526362597,0.138434783
3,199,68822.41954,4069.78791,68915.11207,4095.067254,284,1.1289442,417,0.004081457,0.526900438,0.139826087
3,200,68753.85686,4090.467655,68834.02132,4069.428407,179,1.0131377,367,0.002572467,0.450682228,0.122434783
3,201,68486.04694,4266.818995,68776.2642,4082.559651,711,1.0551736,395,0.010218013,0.478348214,0.132173913
3,202,68554.17034,4215.041463,68667.93336,4422.14114,560,1.1352977,397,0.008047943,0.531082003,0.132869565
3,203,68647.68229,4417.380175,69308.44729,4383.504772,1800,1.2369757,532,0.025868387,0.598001521,0.179826087
3,204,69288.35775,4309.905632,69411.77555,5035.55862,1891,1.2274762,698,0.027176178,0.591749411,0.237565217
3,205,68867.3065,4725.474747,69719.10252,4687.094713,341,1.1101489,466,0.004900622,0.514530285,0.156869565
3,206,69701.81709,4619.929721,69708.53909,5020.04114,173,1.1573772,665,0.002486239,0.545613657,0.226086957
3,207,69867.97424,3848.113026,69940.24241,3844.674603,477,1.0444714,364,0.006855123,0.471304546,0.121391304
3,208,69920.35902,3843.146385,70350.28334,3897.361473,1404,1.1900133,391,0.020177342,0.567093151,0.130782609
3,209,70314.75404,3893.685894,71359.98395,3968.383647,1851,1.3589593,383,0.026601325,0.678285198,0.128
2,210,68861.33094,5061.231459,68908.04973,5470.112076,2200,1.5399878,414,0.031616918,0.797429358,0.138782609
2,211,68772.83956,5065.655936,68818.60024,5456.463931,1312,1.5324017,414,0.01885518,0.792436556,0.138782609
3,212,68688.04988,5118.197048,69044.44422,5076.448163,0,1.2058579,385,0,0.577521297,0.128695652
3,213,68697.81603,5142.788336,68875.46324,5121.012095,1,1.2058579,385,1.43713E-05,0.577521297,0.128695652
3,214,68706.86274,5169.494978,68877.5192,5148.540514,0,1.2058579,385,0,0.577521297,0.128695652
3,215,68722.08148,5197.52998,68885.33593,5178.629761,0,1.2058579,385,0,0.577521297,0.128695652
3,216,68724.95996,5221.360599,68887.39189,5203.69298,0,1.2058579,385,0,0.577521297,0.128695652
3,217,68737.70768,5246.423818,68889.4482,5228.756331,2,1.2058579,385,2.87427E-05,0.577521297,0.128695652
3,218,68732.776,5277.338282,69042.83618,5242.413999,0,1.2058579,385,0,0.577521297,0.128695652
3,219,68737.29953,5304.866701,68896.03045,5283.912237,0,1.2058579,385,0,0.577521297,0.128695652
3,220,68740.17801,5332.806074,68897.26424,5311.851478,0,1.2058579,385,0,0.577521297,0.128695652
3,221,68703.57957,5362.38887,68901.3765,5337.325652,0,1.2058579,385,0,0.577521297,0.128695652
3,222,68697.411,5389.506466,68903.0212,5363.62147,0,1.2058579,385,0,0.577521297,0.128695652
3,223,68741.83032,5410.141769,68911.253,5387.132928,1,1.2058579,385,1.43713E-05,0.577521297,0.128695652
3,224,68777.19533,5432.739788,68911.253,5416.715724,0,1.2058579,385,0,0.577521297,0.128695652
3,225,68803.10202,5452.461784,68919.47753,5443.011675,0,1.2058579,385,0,0.577521297,0.128695652
3,226,68845.86904,5473.827071,68924.00071,5463.966139,0,1.2007157,385,0,0.574136951,0.128695652
2,227,68417.02596,5281.046399,68439.59241,5082.997252,506,1.419965,454,0.007271891,0.718436184,0.152695652
3,228,68297.70244,5192.823906,68496.2254,5212.079131,445,1.1779356,402,0.00639524,0.559144196,0.134608696
2,229,68471.48158,5256.677452,68510.06612,5082.557198,861,1.4743011,414,0.012373712,0.754197565,0.138782609
3,230,68334.08748,5316.526469,68360.80008,5189.007727,0,0.96511716,350,0,0.419077442,0.116521739
3,231,68242.92549,5282.634534,68306.95081,5184.771202,0,0.96511716,350,0,0.419077442,0.116521739
3,232,68472.14534,5224.202497,68548.51956,5230.606091,65,1.1611043,385,0.000934136,0.548066653,0.128695652
3,233,68528.77038,5275.161557,68558.37911,5107.102987,1,0.9518674,343,1.43713E-05,0.410357094,0.114086957
3,234,68486.59794,5097.540318,68577.52057,5115.299598,149,1.1611043,385,0.002141328,0.548066653,0.128695652
2,235,68633.578,5070.901265,68701.94075,5275.133517,246,1.4435152,414,0.003535346,0.733935781,0.138782609
3,236,68675.27933,5308.60299,68701.94075,5234.833489,2,1.1422629,385,2.87427E-05,0.535666159,0.128695652
3,237,68590.50937,5290.84371,68691.68655,5295.625045,2,1.1422629,385,2.87427E-05,0.535666159,0.128695652
2,238,68601.44739,5345.487741,68612.38577,5070.218236,246,1.4435152,414,0.003535346,0.733935781,0.138782609
2,239,67364.78905,5110.383747,67448.40098,5111.764619,1303,1.2582008,1296,0.018725838,0.61197085,0.445565217
3,240,67434.75361,5109.520703,67663.91293,5207.081274,149,1.1018699,822,0.002141328,0.509081449,0.280695652
3,241,67375.72396,5174.33742,67419.62341,4890.411145,613,1.1621881,931,0.008809623,0.548779957,0.318608696
2,242,67351.61381,4899.747902,67490.85254,4900.865429,4577,1.3233244,1472,0.065777561,0.654832038,0.506782609
3,243,67482.64427,4900.188484,67531.72928,4910.305221,497,1.1722605,935,0.007142549,0.555409121,0.32
3,244,67522.17792,4895.071323,67557.29423,5111.43157,1530,1.1595198,854,0.021988129,0.547023812,0.291826087
3,245,67541.11946,5165.184383,67559.35953,5095.020094,51,1.0147274,531,0.000732938,0.451728491,0.179478261
3,246,67478.64787,5109.144005,67479.10375,5017.110491,38,1.0673176,818,0.00054611,0.486340805,0.279304348
3,247,67467.02741,5017.867855,67483.18178,5019.123204,54,1.0095739,559,0.000776052,0.448336708,0.189217391
