Depthmap_Ref,Choice_R3,Integration_HH_R3,Total_Connectivity_R3,Choice_R3,Integration_HH_R3,Total_Connectivity_R3
2118,36,1.6673985,91,0.28125,0.63217548,0.461538462
2119,16,1.3845592,49,0.125,0.498145992,0.230769231
2120,10,1.1768752,51,0.078125,0.39973046,0.241758242
2121,16,1.3873683,49,0.125,0.499477144,0.230769231
2122,27,1.569167,46,0.2109375,0.58562637,0.214285714
2123,24,1.6474625,49,0.1875,0.622728377,0.230769231
2124,13,1.3873683,43,0.1015625,0.499477144,0.197802198
2125,5,1.0207884,35,0.0390625,0.325765371,0.153846154
2126,6,1,30,0.046875,0.315914341,0.126373626
2127,13,1.3057258,36,0.1015625,0.460789089,0.159340659
2128,24,1.6812503,45,0.1875,0.638739453,0.208791209
2129,19,1.569167,50,0.1484375,0.58562637,0.236263736
2130,14,1.471094,46,0.109375,0.539152369,0.214285714
2131,11,1.3845592,51,0.0859375,0.498145992,0.241758242
2132,12,1.4864661,51,0.09375,0.546436769,0.241758242
2133,15,1.6812503,54,0.1171875,0.638739453,0.258241758
2134,36,1.7626089,135,0.28125,0.677292976,0.703296703
2135,38,1.7372102,111,0.296875,0.665257256,0.571428571
2136,29,1.6684235,77,0.2265625,0.632661198,0.384615385
2137,40,1.7307693,78,0.3125,0.662205097,0.39010989
2138,0,0.58170414,14,0,0.117695848,0.038461538
2139,8,1.1492875,20,0.0625,0.386657435,0.071428571
2140,32,1.6037242,65,0.25,0.602002043,0.318681319
2141,16,1.4028426,60,0.125,0.506809974,0.291208791
2142,10,1.1561403,46,0.078125,0.389904781,0.214285714
2143,14,1.2989333,40,0.109375,0.457570317,0.181318681
2144,36,1.6684235,66,0.28125,0.632661198,0.324175824
2145,32,1.6037242,66,0.25,0.602002043,0.324175824
2146,16,1.3938289,56,0.125,0.502538639,0.269230769
2147,8,1.0207884,34,0.0625,0.325765371,0.148351648
2148,6,0.8619656,23,0.046875,0.25050377,0.087912088
2149,6,0.8870222,27,0.046875,0.262377379,0.10989011
2150,10,1.1058542,30,0.078125,0.366075631,0.126373626
2151,18,1.5154221,36,0.140625,0.560158193,0.159340659
2152,13,1.3873369,54,0.1015625,0.499462265,0.258241758
2153,7,1,32,0.0546875,0.315914341,0.137362637
2154,6,0.8619656,24,0.046875,0.25050377,0.093406593
2155,7,1,31,0.0546875,0.315914341,0.131868132
2156,13,1.3845592,48,0.1015625,0.498145992,0.225274725
2157,28,1.606352,63,0.21875,0.603247282,0.307692308
2158,40,1.7307693,74,0.3125,0.662205097,0.368131868
2159,18,1.4666082,63,0.140625,0.537026676,0.307692308
2160,8,1.0445806,40,0.0625,0.337039817,0.181318681
2161,6,0.8619656,22,0.046875,0.25050377,0.082417582
2162,6,0.84912294,15,0.046875,0.244418,0.043956044
2163,6,0.84912294,14,0.046875,0.244418,0.038461538
2164,6,0.84912294,15,0.046875,0.244418,0.043956044
2165,6,0.8619656,22,0.046875,0.25050377,0.082417582
2166,8,1.0445806,38,0.0625,0.337039817,0.17032967
2167,18,1.4644111,53,0.140625,0.535985533,0.252747253
2168,28,1.5365106,67,0.21875,0.570151432,0.32967033
2169,16,1.3873369,53,0.125,0.499462265,0.252747253
2170,8,1.0207884,33,0.0625,0.325765371,0.142857143
2171,6,0.8619656,20,0.046875,0.25050377,0.071428571
2172,6,0.87255627,12,0.046875,0.255522387,0.027472527
2173,4,0.70398736,9,0.03125,0.175642382,0.010989011
2174,0,0.33333334,7,0,0,0
2175,36,1.6684235,70,0.28125,0.632661198,0.346153846
2176,32,1.6042534,67,0.25,0.602252816,0.32967033
2177,32,1.6071428,83,0.25,0.60362202,0.417582418
2178,0,1.1561403,51,0,0.389904781,0.241758242
2179,0,0.84615386,36,0,0.243011037,0.159340659
2180,16,1.5364467,63,0.125,0.570121152,0.307692308
2181,40,1.7288883,90,0.3125,0.661313745,0.456043956
2182,36,1.6794915,102,0.28125,0.637906008,0.521978022
2183,44,1.7812788,93,0.34375,0.68614011,0.472527473
2184,52,1.8416041,86,0.40625,0.714726552,0.434065934
2185,28,1.6734514,70,0.21875,0.635043777,0.346153846
2186,20,1.3938289,62,0.15625,0.502538639,0.302197802
2187,0,1.0445806,47,0,0.337039817,0.21978022
2188,16,1.3938289,63,0.125,0.502538639,0.307692308
2189,8,1.0697098,50,0.0625,0.348947829,0.236263736
2190,10,1.1981546,64,0.078125,0.409814162,0.313186813
2191,26,1.7288883,95,0.203125,0.661313745,0.483516484
2192,32,1.6118186,86,0.25,0.605837748,0.434065934
2193,36,1.6684235,75,0.28125,0.632661198,0.373626374
2194,52,1.8861139,106,0.40625,0.735818478,0.543956044
2195,52,1.8839941,112,0.40625,0.734813965,0.576923077
2196,84,2.0789747,118,0.65625,0.827209718,0.60989011
2197,41,1.8344558,106,0.3203125,0.711339176,0.543956044
2198,14,1.5448366,80,0.109375,0.574096886,0.401098901
2199,14,1.4635203,65,0.109375,0.535563408,0.318681319
2200,40,1.7288883,104,0.3125,0.661313745,0.532967033
2201,44,1.8900454,104,0.34375,0.737681504,0.532967033
2202,39,1.7325417,105,0.3046875,0.663044987,0.538461538
2203,24,1.5598243,93,0.1875,0.581199131,0.472527473
2204,22,1.4635203,63,0.171875,0.535563408,0.307692308
2205,24,1.4666082,68,0.1875,0.537026676,0.335164835
2206,33,1.7379411,81,0.2578125,0.665603609,0.406593407
2207,0,1.0445806,43,0,0.337039817,0.197802198
2208,22,1.471094,52,0.171875,0.539152369,0.247252747
2209,20,1.3873683,49,0.15625,0.499477144,0.230769231
2210,0,1.2123377,45,0,0.416535129,0.208791209
2211,31,1.9051077,97,0.2421875,0.744819099,0.494505495
2212,0,0.33333334,8,0,0,0.005494505
2213,4,0.69804502,15,0.03125,0.172826477,0.043956044
2214,8,0.98558021,27,0.0625,0.309081213,0.10989011
2215,14,1.31797,59,0.109375,0.466591267,0.285714286
2216,10,1.1,32,0.078125,0.363301492,0.137362637
2217,10,1.1191936,43,0.078125,0.372396793,0.197802198
2218,16,1.4255327,75,0.125,0.517562166,0.373626374
2219,0,0.8619656,24,0,0.25050377,0.093406593
2220,17,1.6008096,48,0.1328125,0.600620897,0.225274725
2221,32,1.6132691,68,0.25,0.606525099,0.335164835
2222,0,1.1,34,0,0.363301492,0.148351648
2223,22,1.6261337,56,0.171875,0.612621266,0.269230769
2224,15,1.6812503,49,0.1171875,0.638739453,0.230769231
2225,25,1.7342104,44,0.1953125,0.663835736,0.203296703
2226,9,1.3988512,44,0.0703125,0.504918564,0.203296703
2227,4,1.1058542,37,0.03125,0.366075631,0.164835165
2228,9,1.3057258,37,0.0703125,0.460789089,0.164835165
2229,25,1.7812788,107,0.1953125,0.68614011,0.549450549
2230,20,1.6700469,100,0.15625,0.633430481,0.510989011
2231,31,1.7379411,80,0.2421875,0.665603609,0.401098901
2232,46,1.7852225,92,0.359375,0.688008917,0.467032967
2233,32,1.6037242,79,0.25,0.602002043,0.395604396
2234,50,1.8391043,131,0.390625,0.713541968,0.681318681
2235,56,1.8880572,138,0.4375,0.736739352,0.71978022
2236,36,1.7963344,133,0.28125,0.69327453,0.692307692
2237,34,1.7288883,102,0.265625,0.661313745,0.521978022
2238,14,1.3006579,46,0.109375,0.458387556,0.214285714
2239,10,1.1981546,63,0.078125,0.409814162,0.307692308
2240,20,1.5688319,96,0.15625,0.585467576,0.489010989
2241,22,1.6474625,57,0.171875,0.622728377,0.274725275
2242,12,1.5154221,45,0.09375,0.560158193,0.208791209
2243,0,1.1,34,0,0.363301492,0.148351648
2244,44,1.7963344,123,0.34375,0.69327453,0.637362637
2245,40,1.787379,114,0.3125,0.689030821,0.587912088
2246,38,1.7257152,89,0.296875,0.659810103,0.450549451
2247,16,1.3988512,34,0.125,0.504918564,0.148351648
2248,8,1.0207884,30,0.0625,0.325765371,0.126373626
2249,6,0.8619656,22,0.046875,0.25050377,0.082417582
2250,6,0.8619656,20,0.046875,0.25050377,0.071428571
2251,8,0.98558021,24,0.0625,0.309081213,0.093406593
2252,12,1.2063863,30,0.09375,0.41371493,0.126373626
2253,24,1.5154221,34,0.1875,0.560158193,0.148351648
2254,28,1.6008096,38,0.21875,0.600620897,0.17032967
2255,0,0.63684219,21,0,0.143824199,0.076923077
2256,10,1.2052853,38,0.078125,0.413193197,0.17032967
2257,24,1.471094,45,0.1875,0.539152369,0.208791209
2258,16,1.3873369,49,0.125,0.499462265,0.230769231
2259,8,1.0697098,45,0.0625,0.348947829,0.208791209
2260,10,1.1191936,37,0.078125,0.372396793,0.164835165
2261,18,1.5154221,37,0.140625,0.560158193,0.164835165
2262,32,1.6261337,50,0.25,0.612621266,0.236263736
2263,32,1.606352,57,0.25,0.603247282,0.274725275
2264,0,0.33333334,8,0,0,0.005494505
2265,4,0.69804502,16,0.03125,0.172826477,0.049450549
2266,8,1,34,0.0625,0.315914341,0.148351648
2267,16,1.4255327,76,0.125,0.517562166,0.379120879
2268,18,1.3873369,50,0.140625,0.499462265,0.236263736
2269,16,1.3006579,43,0.125,0.458387556,0.197802198
2270,14,1.3076391,47,0.109375,0.461695748,0.21978022
2271,8,1,29,0.0625,0.315914341,0.120879121
2272,6,0.8619656,21,0.046875,0.25050377,0.076923077
2273,6,0.8619656,20,0.046875,0.25050377,0.071428571
2274,8,0.98558021,23,0.0625,0.309081213,0.087912088
2275,12,1.2052853,35,0.09375,0.413193197,0.153846154
2276,32,1.6037242,65,0.25,0.602002043,0.318681319
2277,16,1.4255327,74,0.125,0.517562166,0.368131868
2278,10,1.1561403,53,0.078125,0.389904781,0.252747253
2279,14,1.3443909,70,0.109375,0.479111379,0.346153846
2280,36,1.6673985,81,0.28125,0.63217548,0.406593407
2281,36,1.6857162,108,0.28125,0.640855716,0.554945055
2282,0,1.3088794,78,0,0.46228349,0.39010989
2283,40,1.7265038,97,0.3125,0.660183798,0.494505495
2284,32,1.6118186,91,0.25,0.605837748,0.461538462
2285,36,1.6666666,73,0.28125,0.631828653,0.362637363
2286,26,1.5688319,100,0.203125,0.585467576,0.510989011
2287,40,1.9310595,123,0.3125,0.757116918,0.637362637
2288,14,1.3443909,74,0.109375,0.479111379,0.368131868
2289,10,1.1365665,47,0.078125,0.380629315,0.21978022
2290,14,1.3304729,62,0.109375,0.472516035,0.302197802
2291,28,1.7909094,88,0.21875,0.690703777,0.445054945
2292,10,1.2196002,72,0.078125,0.419976621,0.357142857
2293,8,1.0952908,57,0.0625,0.361069937,0.274725275
2294,18,1.4666082,66,0.140625,0.537026676,0.324175824
2295,52,1.9051077,92,0.40625,0.744819099,0.467032967
2296,76,2.063493,137,0.59375,0.819873381,0.714285714
2297,40,1.9329244,121,0.3125,0.758000641,0.626373626
2298,24,1.5,96,0.1875,0.552850099,0.489010989
2299,76,2.1336844,122,0.59375,0.853135086,0.631868132
2300,20,1.4666082,70,0.15625,0.537026676,0.346153846
2301,22,1.5226898,104,0.171875,0.563602149,0.532967033
2302,36,1.8993479,155,0.28125,0.742089694,0.813186813
2303,14,1.3057258,37,0.109375,0.460789089,0.164835165
2304,6,0.8619656,23,0.046875,0.25050377,0.087912088
2305,0,0.42239243,13,0,0.042202566,0.032967033
2306,18,1.4724894,71,0.140625,0.539813609,0.351648352
2307,8,1.0697098,48,0.0625,0.348947829,0.225274725
2308,8,1.0207884,38,0.0625,0.325765371,0.17032967
2309,14,1.3076391,57,0.109375,0.461695748,0.274725275
2310,40,1.7269484,83,0.3125,0.660394481,0.417582418
2311,18,1.4135897,73,0.140625,0.511902719,0.362637363
2312,22,1.5395753,72,0.171875,0.571603706,0.357142857
2313,60,1.9304764,128,0.46875,0.756840603,0.664835165
2314,60,1.9304764,126,0.46875,0.756840603,0.653846154
2315,36,1.6700469,90,0.28125,0.633430481,0.456043956
2316,0,1,31,0,0.315914341,0.131868132
2317,52,1.8369439,96,0.40625,0.712518216,0.489010989
2318,0,0.84615386,37,0,0.243011037,0.164835165
2319,16,1.5365106,69,0.125,0.570151432,0.340659341
2320,10,1.2671746,24,0.078125,0.442520774,0.093406593
2321,7,1.1058542,32,0.0546875,0.366075631,0.137362637
2322,11,1.3006579,45,0.0859375,0.458387556,0.208791209
2323,11,1.2671746,24,0.0859375,0.442520774,0.093406593
2324,9,1.1058542,32,0.0703125,0.366075631,0.137362637
2325,12,1.3006579,45,0.09375,0.458387556,0.208791209
2326,14,1.3006579,42,0.109375,0.458387556,0.192307692
2327,10,1.1561403,48,0.078125,0.389904781,0.225274725
2328,16,1.4135897,67,0.125,0.511902719,0.32967033
2329,14,1.3006579,41,0.109375,0.458387556,0.186813187
2330,10,1.1365665,40,0.078125,0.380629315,0.181318681
2331,14,1.3006579,45,0.109375,0.458387556,0.208791209
2332,32,1.6132691,57,0.25,0.606525099,0.274725275
2333,14,1.3006579,44,0.109375,0.458387556,0.203296703
2334,12,1.2241485,42,0.09375,0.42213193,0.192307692
2335,18,1.4864661,41,0.140625,0.546436769,0.186813187
2336,24,1.4864661,44,0.1875,0.546436769,0.203296703
2337,36,1.6666666,72,0.28125,0.631828653,0.357142857
2338,16,1.2989333,41,0.125,0.457570317,0.186813187
2339,16,1.2989333,42,0.125,0.457570317,0.192307692
2340,0,1.0207884,34,0,0.325765371,0.148351648
2341,46,1.8328277,67,0.359375,0.710567666,0.32967033
2342,28,1.550553,53,0.21875,0.576805726,0.252747253
2343,0,1.4666082,63,0,0.537026676,0.307692308
2344,68,2.0004239,113,0.53125,0.789986731,0.582417582
2345,40,1.7257152,86,0.3125,0.659810103,0.434065934
2346,44,1.7812788,94,0.34375,0.68614011,0.478021978
2347,18,1.4028426,67,0.140625,0.506809974,0.32967033
2348,16,1.3006579,45,0.125,0.458387556,0.208791209
2349,60,1.9329244,105,0.46875,0.758000641,0.538461538
2350,48,1.8344558,98,0.375,0.711339176,0.5
2351,13,1.4635203,64,0.1015625,0.535563408,0.313186813
2352,9,1.3057258,41,0.0703125,0.460789089,0.186813187
2353,11,1.3873369,62,0.0859375,0.499462265,0.302197802
2354,5,1.1058542,39,0.0390625,0.366075631,0.175824176
2355,8,1.2671746,26,0.0625,0.442520774,0.104395604
2356,16,1.3938289,53,0.125,0.502538639,0.252747253
2357,8,1.0207884,34,0.0625,0.325765371,0.148351648
2358,6,0.8619656,21,0.046875,0.25050377,0.076923077
2359,6,0.84912294,16,0.046875,0.244418,0.049450549
2360,6,0.8619656,21,0.046875,0.25050377,0.076923077
2361,8,1.0207884,31,0.0625,0.325765371,0.131868132
2362,16,1.3873683,41,0.125,0.499477144,0.186813187
2363,32,1.6132691,55,0.25,0.606525099,0.263736264
2364,0,1.1768752,64,0,0.39973046,0.313186813
2365,52,1.8833622,116,0.40625,0.734514526,0.598901099
2366,40,1.7325417,110,0.3125,0.663044987,0.565934066
2367,24,1.4644111,67,0.1875,0.535985533,0.32967033
2368,12,1.1,36,0.09375,0.363301492,0.159340659
2369,16,1.3938289,58,0.125,0.502538639,0.28021978
2370,8,1.0207884,36,0.0625,0.325765371,0.159340659
2371,6,0.8619656,22,0.046875,0.25050377,0.082417582
2372,6,0.8619656,23,0.046875,0.25050377,0.087912088
2373,8,1.0445806,43,0.0625,0.337039817,0.197802198
2374,18,1.4896638,72,0.140625,0.547952068,0.357142857
2375,44,1.7909094,78,0.34375,0.690703777,0.39010989
2376,14,1.4028426,66,0.109375,0.506809974,0.324175824
2377,0,0.73918515,35,0,0.192321612,0.153846154
2378,50,1.8489804,84,0.390625,0.71822197,0.423076923
2379,0,0.63684219,21,0,0.143824199,0.076923077
2380,10,1.2052853,39,0.078125,0.413193197,0.175824176
2381,46,1.7852225,88,0.359375,0.688008917,0.445054945
2382,32,1.6132691,63,0.25,0.606525099,0.307692308
2383,0,0.42239243,14,0,0.042202566,0.038461538
2384,6,0.8870222,32,0.046875,0.262377379,0.137362637
2385,16,1.3938289,62,0.125,0.502538639,0.302197802
2386,60,1.9373348,151,0.46875,0.760090603,0.791208791
2387,48,1.8344153,112,0.375,0.711319984,0.576923077
2388,14,1.3076391,54,0.109375,0.461695748,0.258241758
2389,8,1.0207884,34,0.0625,0.325765371,0.148351648
2390,8,1,30,0.0625,0.315914341,0.126373626
2391,12,1.2063863,34,0.09375,0.41371493,0.148351648
2392,14,1.31797,60,0.109375,0.466591267,0.291208791
2393,10,1.1768752,56,0.078125,0.39973046,0.269230769
2394,18,1.4803609,73,0.140625,0.543543689,0.362637363
2395,20,1.4666082,64,0.15625,0.537026676,0.313186813
2396,18,1.4255327,76,0.140625,0.517562166,0.379120879
2397,36,1.6684235,75,0.28125,0.632661198,0.373626374
2398,24,1.4644111,54,0.1875,0.535985533,0.258241758
2399,46,1.7852225,83,0.359375,0.688008917,0.417582418
2400,18,1.4724894,64,0.140625,0.539813609,0.313186813
2401,8,1.0697098,48,0.0625,0.348947829,0.225274725
2402,8,1.0445806,45,0.0625,0.337039817,0.208791209
2403,16,1.4028426,70,0.125,0.506809974,0.346153846
2404,40,1.7307693,73,0.3125,0.662205097,0.362637363
2405,28,1.6666666,80,0.21875,0.631828653,0.401098901
2406,22,1.4896638,79,0.171875,0.547952068,0.395604396
2407,32,1.606352,65,0.25,0.603247282,0.318681319
2408,36,1.6700469,81,0.28125,0.633430481,0.406593407
2409,18,1.4864661,41,0.140625,0.546436769,0.186813187
2410,12,1.2241485,42,0.09375,0.42213193,0.192307692
2411,14,1.2989333,40,0.109375,0.457570317,0.181318681
2412,0,1.0207884,36,0,0.325765371,0.159340659
2413,12,1.2052853,40,0.09375,0.413193197,0.181318681
2414,8,1.0207884,40,0.0625,0.325765371,0.181318681
2415,10,1.1768752,54,0.078125,0.39973046,0.258241758
2416,24,1.6684235,78,0.1875,0.632661198,0.39010989
2417,60,1.9174613,86,0.46875,0.750673118,0.434065934
2418,22,1.6042534,75,0.171875,0.602252816,0.373626374
2419,14,1.3304729,69,0.109375,0.472516035,0.340659341
2420,18,1.4644111,64,0.140625,0.535985533,0.313186813
2421,0,1.2989333,50,0,0.457570317,0.236263736
2422,0,1.2989333,50,0,0.457570317,0.236263736
2423,48,1.8,94,0.375,0.695011554,0.478021978
2424,0,1.1981546,74,0,0.409814162,0.368131868
2425,13,1.31797,74,0.1015625,0.466591267,0.368131868
2426,7,1.0207884,43,0.0546875,0.325765371,0.197802198
2427,8,1.1365665,50,0.0625,0.380629315,0.236263736
2428,19,1.6037242,89,0.1484375,0.602002043,0.450549451
2429,48,1.9341822,97,0.375,0.758596676,0.494505495
2430,12,1.2222222,28,0.09375,0.421219112,0.115384615
2431,8,0.98558021,23,0.0625,0.309081213,0.087912088
2432,6,0.8870222,28,0.046875,0.262377379,0.115384615
2433,8,1.0697098,50,0.0625,0.348947829,0.236263736
2434,20,1.5517242,81,0.15625,0.577360724,0.406593407
2435,24,1.4864661,41,0.1875,0.546436769,0.186813187
2436,36,1.6700469,91,0.28125,0.633430481,0.461538462
2437,18,1.3938289,61,0.140625,0.502538639,0.296703297
2438,16,1.3057258,40,0.125,0.460789089,0.181318681
2439,48,1.7821976,92,0.375,0.686575503,0.467032967
2440,6,1.3270249,38,0.046875,0.470882126,0.17032967
2441,5,1.2063863,35,0.0390625,0.41371493,0.153846154
2442,9,1.3270249,38,0.0703125,0.470882126,0.17032967
2443,8,1.2063863,35,0.0625,0.41371493,0.153846154
2444,0,0.69804502,18,0,0.172826477,0.06043956
2445,0,0.69804502,18,0,0.172826477,0.06043956
2446,30,1.7257152,79,0.234375,0.659810103,0.395604396
2447,24,1.5395753,68,0.1875,0.571603706,0.335164835
2448,44,1.7909094,79,0.34375,0.690703777,0.395604396
2449,0,1.4803609,78,0,0.543543689,0.39010989
2450,14,1.2989333,42,0.109375,0.457570317,0.192307692
2451,8,1.0207884,30,0.0625,0.325765371,0.126373626
2452,8,0.98510355,21,0.0625,0.308855337,0.076923077
2453,8,1.1634083,14,0.0625,0.39334888,0.038461538
2454,60,1.8962001,97,0.46875,0.740598041,0.494505495
2455,0,0.63684219,21,0,0.143824199,0.076923077
2456,10,1.2052853,35,0.078125,0.413193197,0.153846154
2457,28,1.550553,47,0.21875,0.576805726,0.21978022
2458,0,1.0445806,40,0,0.337039817,0.181318681
2459,20,1.4724894,70,0.15625,0.539813609,0.346153846
2460,16,1.31797,57,0.125,0.466591267,0.274725275
2461,50,1.8369439,104,0.390625,0.712518216,0.532967033
2462,13,1.6684235,85,0.1015625,0.632661198,0.428571429
2463,35,1.8416041,102,0.2734375,0.714726552,0.521978022
2464,29,1.7495173,76,0.2265625,0.67108924,0.379120879
2465,16,1.3873683,51,0.125,0.499477144,0.241758242
2466,6,0.8870222,30,0.046875,0.262377379,0.126373626
2467,0,0.42239243,14,0,0.042202566,0.038461538
2468,19,1.606352,76,0.1484375,0.603247282,0.379120879
2469,20,1.6132691,67,0.15625,0.606525099,0.32967033
2470,32,1.6042534,83,0.25,0.602252816,0.417582418
2471,32,1.6042534,73,0.25,0.602252816,0.362637363
2472,0,1.1768752,54,0,0.39973046,0.258241758
2473,0,1.0207884,35,0,0.325765371,0.153846154
2474,24,1.4644111,48,0.1875,0.535985533,0.225274725
2475,0,1.3443909,67,0,0.479111379,0.32967033
2476,50,1.8489804,86,0.390625,0.71822197,0.434065934
2477,30,1.7257152,91,0.234375,0.659810103,0.461538462
2478,24,1.5598243,90,0.1875,0.581199131,0.456043956
2479,16,1.4255327,84,0.125,0.517562166,0.423076923
2480,12,1.2906152,75,0.09375,0.453628606,0.373626374
2481,24,1.6666666,88,0.1875,0.631828653,0.445054945
2482,44,1.7821976,109,0.34375,0.686575503,0.56043956
2483,42,1.8344558,108,0.328125,0.711339176,0.554945055
2484,44,1.8839941,118,0.34375,0.734813965,0.60989011
2485,36,1.7841618,117,0.28125,0.687506282,0.604395604
2486,38,1.8337219,112,0.296875,0.710991401,0.576923077
2487,27,1.7820429,125,0.2109375,0.686502195,0.648351648
2488,20,1.5785179,117,0.15625,0.590057495,0.604395604
2489,35,1.9775612,144,0.2734375,0.779152749,0.752747253
2490,25,1.7820429,125,0.1953125,0.686502195,0.648351648
2491,16,1.5785179,117,0.125,0.590057495,0.604395604
2492,33,1.9775612,144,0.2578125,0.779152749,0.752747253
2493,52,1.8861139,121,0.40625,0.735818478,0.626373626
2494,0,1.7269484,97,0,0.660394481,0.494505495
2495,28,2.040309,131,0.21875,0.808887144,0.681318681
2496,17,1.7265038,109,0.1328125,0.660183798,0.56043956
2497,86,2.2718346,133,0.671875,0.918600531,0.692307692
2498,34,2.040309,131,0.265625,0.808887144,0.681318681
2499,22,1.7288883,116,0.171875,0.661313745,0.598901099
2500,107,2.3406782,131,0.8359375,0.951223552,0.681318681
2501,66,2.124928,105,0.515625,0.848985678,0.538461538
2502,40,1.7288883,115,0.3125,0.661313745,0.593406593
2503,32,1.6042534,84,0.25,0.602252816,0.423076923
2504,40,1.7288883,113,0.3125,0.661313745,0.582417582
2505,0,1.4803609,89,0,0.543543689,0.450549451
2506,37,1.7852225,103,0.2890625,0.688008917,0.527472527
2507,12,1.3076391,56,0.09375,0.461695748,0.269230769
2508,9,1.238816,55,0.0703125,0.429082441,0.263736264
2509,19,1.6037242,74,0.1484375,0.602002043,0.368131868
2510,13,1.3076391,56,0.1015625,0.461695748,0.269230769
2511,11,1.238816,55,0.0859375,0.429082441,0.263736264
2512,20,1.6037242,74,0.15625,0.602002043,0.368131868
2513,46,1.7852225,90,0.359375,0.688008917,0.456043956
2514,52,1.8369439,95,0.40625,0.712518216,0.483516484
2515,20,1.5364467,60,0.15625,0.570121152,0.291208791
2516,10,1.1191936,39,0.078125,0.372396793,0.175824176
