Ref,Choice R3,Integration [HH] R3,Total Depth R3,Choice R3,Integration [HH] R3,Total Depth R3
11353,33,1.7288883,59,0.25,0.674365186,0.540816327
11354,27,1.7669872,38,0.204545455,0.692775477,0.326530612
11355,39,1.8900454,59,0.295454545,0.752240111,0.540816327
11356,19,1.6666666,48,0.143939394,0.644298188,0.428571429
11357,0,1.1058542,22,0,0.373300363,0.163265306
11358,20,1.4244281,22,0.151515152,0.527242812,0.163265306
11359,12,1.2052853,24,0.090909091,0.421347824,0.183673469
11360,8,1,20,0.060606061,0.322149109,0.142857143
11361,8,1,20,0.060606061,0.322149109,0.142857143
11362,12,1.2123377,27,0.090909091,0.424755711,0.214285714
11363,16,1.2989333,26,0.121212121,0.466600754,0.204081633
11364,16,1.3076391,32,0.121212121,0.470807603,0.265306122
11365,32,1.6071428,49,0.242424242,0.615534879,0.43877551
11366,40,1.7288883,59,0.303030303,0.674365186,0.540816327
11367,60,1.9304764,73,0.454545455,0.771777327,0.683673469
11368,44,1.7914909,70,0.333333333,0.704616244,0.653061224
11369,36,1.6684235,45,0.272727273,0.645147164,0.397959184
11370,20,1.5405476,35,0.151515152,0.583354503,0.295918367
11371,10,1.1191936,25,0.075757576,0.379746277,0.193877551
11372,6,0.8870222,18,0.045454545,0.267555562,0.12244898
11373,6,0.84912294,12,0.045454545,0.249241742,0.06122449
11374,6,0.84912294,12,0.045454545,0.249241742,0.06122449
11375,6,0.84912294,12,0.045454545,0.249241742,0.06122449
11376,6,0.84912294,12,0.045454545,0.249241742,0.06122449
11377,6,0.84912294,12,0.045454545,0.249241742,0.06122449
11378,6,0.8619656,15,0.045454545,0.25544762,0.091836735
11379,8,1,20,0.060606061,0.322149109,0.142857143
11380,14,1.3006579,29,0.106060606,0.467434122,0.234693878
11381,20,1.5405476,35,0.151515152,0.583354503,0.295918367
11382,10,1.1365665,28,0.075757576,0.388141274,0.224489796
11383,8,1.0697098,29,0.060606061,0.355834534,0.234693878
11384,16,1.3938289,37,0.121212121,0.512456554,0.316326531
11385,18,1.4028426,40,0.136363636,0.516812187,0.346938776
11386,40,1.7257152,53,0.303030303,0.672831869,0.479591837
11387,50,1.8369439,57,0.378787879,0.72658021,0.520408163
11388,32,1.6037242,43,0.242424242,0.613882931,0.37755102
11389,0,0.42239243,9,0,0.04303546,0.030612245
11390,6,0.8619656,15,0.045454545,0.25544762,0.091836735
11391,14,1.3057258,23,0.106060606,0.469883051,0.173469388
11392,0,0.42239243,9,0,0.04303546,0.030612245
11393,6,0.91666669,21,0.045454545,0.281880481,0.153061224
11394,18,1.471094,30,0.136363636,0.549792879,0.244897959
11395,20,1.4744722,19,0.151515152,0.551425305,0.132653061
11396,18,1.3873683,28,0.136363636,0.509334639,0.224489796
11397,18,1.4255327,46,0.136363636,0.527776581,0.408163265
11398,0,0.98510355,14,0,0.314950791,0.081632653
11399,0,0.84912294,12,0,0.249241742,0.06122449
11400,10,1.1492875,13,0.075757576,0.394288362,0.071428571
11401,8,0.98510355,14,0.060606061,0.314950791,0.081632653
11402,6,0.8870222,18,0.045454545,0.267555562,0.12244898
11403,8,1,20,0.060606061,0.322149109,0.142857143
11404,14,1.3057258,23,0.106060606,0.469883051,0.173469388
11405,36,1.6673985,51,0.272727273,0.64465186,0.459183673
11406,0,1.1768752,34,0,0.407619392,0.285714286
11407,32,1.6071428,49,0.242424242,0.615534879,0.43877551
11408,16,1.3873369,34,0.121212121,0.509319466,0.285714286
11409,8,1.0445806,26,0.060606061,0.34369151,0.204081633
11410,8,1.0445806,26,0.060606061,0.34369151,0.204081633
11411,16,1.3938289,37,0.121212121,0.512456554,0.316326531
11412,16,1.3873369,34,0.121212121,0.509319466,0.285714286
11413,10,1.1768752,34,0.075757576,0.407619392,0.285714286
11414,16,1.4028426,40,0.121212121,0.516812187,0.346938776
11415,26,1.6261337,34,0.196969697,0.624711732,0.285714286
11416,44,1.7909094,49,0.333333333,0.70433525,0.43877551
11417,12,1.2222222,18,0.090909091,0.429532135,0.12244898
11418,8,0.98558021,17,0.060606061,0.315181125,0.112244898
11419,6,0.8619656,15,0.045454545,0.25544762,0.091836735
11420,6,0.8619656,15,0.045454545,0.25544762,0.091836735
11421,8,1.0445806,26,0.060606061,0.34369151,0.204081633
11422,18,1.5,51,0.136363636,0.563760943,0.459183673
11423,20,1.5517242,50,0.151515152,0.5887553,0.448979592
11424,8,1.0697098,29,0.060606061,0.355834534,0.234693878
11425,6,0.8619656,15,0.045454545,0.25544762,0.091836735
11426,6,0.84912294,12,0.045454545,0.249241742,0.06122449
11427,6,0.84912294,12,0.045454545,0.249241742,0.06122449
11428,6,0.84912294,12,0.045454545,0.249241742,0.06122449
11429,6,0.84912294,12,0.045454545,0.249241742,0.06122449
11430,6,0.87255627,9,0.045454545,0.260565282,0.030612245
11431,4,0.70398736,7,0.03030303,0.179108795,0.010204082
11432,0,0.33333334,6,0,0,0
11433,52,1.8337219,63,0.393939394,0.725023263,0.581632653
11434,14,1.3006579,29,0.106060606,0.467434122,0.234693878
11435,8,1,20,0.060606061,0.322149109,0.142857143
11436,6,0.8870222,18,0.045454545,0.267555562,0.12244898
11437,8,0.98510355,14,0.060606061,0.314950791,0.081632653
11438,10,1.1492875,13,0.075757576,0.394288362,0.071428571
11439,14,1.3076391,32,0.106060606,0.470807603,0.265306122
11440,10,1.1058542,22,0.075757576,0.373300363,0.163265306
11441,10,1.1087778,16,0.075757576,0.374713116,0.102040816
11442,68,2.1163981,75,0.515151515,0.861619093,0.704081633
11443,31,1.7820429,61,0.234848485,0.700050747,0.56122449
11444,98,2.1471546,83,0.742424242,0.876481362,0.785714286
11445,31,1.9775612,72,0.234848485,0.794529817,0.673469388
11446,16,1.5517242,50,0.121212121,0.5887553,0.448979592
11447,61,2.0789747,70,0.462121212,0.843535221,0.653061224
11448,0,0.52799052,8,0,0.094062956,0.020408163
11449,6,1.1634083,8,0.045454545,0.401111867,0.020408163
11450,0,0.33333334,6,0,0,0
11451,4,0.70398736,7,0.03030303,0.179108795,0.010204082
11452,6,0.87255627,9,0.045454545,0.260565282,0.030612245
11453,6,0.8619656,15,0.045454545,0.25544762,0.091836735
11454,8,1.0207884,23,0.060606061,0.332194556,0.173469388
11455,16,1.3873369,34,0.121212121,0.509319466,0.285714286
11456,0,1.1561403,31,0,0.397599797,0.255102041
11457,28,1.5365106,41,0.212121212,0.581403729,0.357142857
11458,32,1.6042534,46,0.242424242,0.614138653,0.408163265
11459,0,1.1768752,34,0,0.407619392,0.285714286
11460,50,1.8416041,54,0.378787879,0.728832129,0.489795918
11461,78,2.0201983,77,0.590909091,0.815133073,0.724489796
11462,30,1.7372102,65,0.227272727,0.678386525,0.602040816
11463,28,1.6926663,66,0.212121212,0.656861859,0.612244898
11464,90,2.1103904,78,0.681818182,0.85871603,0.734693878
11465,0,1.5598243,53,0,0.59266946,0.479591837
11466,22,1.4724894,42,0.166666667,0.55046717,0.367346939
11467,24,1.550553,32,0.181818182,0.588189349,0.265306122
11468,26,1.5785179,59,0.196969697,0.60170265,0.540816327
11469,42,1.9758738,75,0.318181818,0.793714426,0.704081633
11470,24,1.4724894,42,0.181818182,0.55046717,0.367346939
11471,14,1.2989333,26,0.106060606,0.466600754,0.204081633
11472,8,1,20,0.060606061,0.322149109,0.142857143
11473,6,0.8870222,18,0.045454545,0.267555562,0.12244898
11474,8,1,20,0.060606061,0.322149109,0.142857143
11475,14,1.31797,35,0.106060606,0.475799738,0.295918367
11476,40,1.7288883,59,0.303030303,0.674365186,0.540816327
11477,20,1.7257152,53,0.151515152,0.672831869,0.479591837
11478,0,0.98558021,17,0,0.315181125,0.112244898
11479,12,1.2063863,21,0.090909091,0.421879854,0.153061224
11480,10,1.1365665,28,0.075757576,0.388141274,0.224489796
11481,16,1.4135897,43,0.121212121,0.52200544,0.37755102
11482,31,1.7269484,50,0.234848485,0.673427781,0.448979592
11483,0,1.0445806,26,0,0.34369151,0.204081633
11484,40,1.9415878,61,0.303030303,0.777146619,0.56122449
11485,32,1.7269484,50,0.242424242,0.673427781,0.448979592
11486,20,1.8416041,54,0.151515152,0.728832129,0.489795918
11487,4,1.4135897,43,0.03030303,0.52200544,0.37755102
11488,14,1.5405476,35,0.106060606,0.583354503,0.295918367
11489,86,2.1123569,61,0.651515152,0.85966629,0.56122449
11490,64,1.9775612,72,0.484848485,0.794529817,0.673469388
11491,26,1.7307693,47,0.196969697,0.67527413,0.418367347
11492,10,1.1768752,34,0.075757576,0.407619392,0.285714286
11493,6,0.94787496,24,0.045454545,0.296961056,0.183673469
11494,10,1.1191936,25,0.075757576,0.379746277,0.193877551
11495,20,1.5364467,38,0.151515152,0.581372851,0.326530612
11496,48,1.8416041,54,0.363636364,0.728832129,0.489795918
11497,36,1.6857162,63,0.272727273,0.653503406,0.581632653
11498,0,0.42239243,9,0,0.04303546,0.030612245
11499,6,0.84912294,12,0.045454545,0.249241742,0.06122449
11500,12,1.2222222,18,0.090909091,0.429532135,0.12244898
11501,23,1.6037242,43,0.174242424,0.613882931,0.37755102
11502,32,1.606352,40,0.242424242,0.615152746,0.346938776
11503,36,1.6673985,51,0.272727273,0.64465186,0.459183673
11504,40,1.7257152,53,0.303030303,0.672831869,0.479591837
11505,8,1.3873369,34,0.060606061,0.509319466,0.285714286
11506,9,1.3873369,34,0.068181818,0.509319466,0.285714286
11507,18,1.3938289,37,0.136363636,0.512456554,0.316326531
11508,16,1.2989333,26,0.121212121,0.466600754,0.204081633
11509,36,1.6700469,54,0.272727273,0.645931629,0.489795918
11510,32,1.6071428,49,0.242424242,0.615534879,0.43877551
11511,0,1.1561403,31,0,0.397599797,0.255102041
11512,28,1.5405476,35,0.212121212,0.583354503,0.295918367
11513,16,1.3873369,34,0.121212121,0.509319466,0.285714286
11514,12,1.2726263,39,0.090909091,0.453888589,0.336734694
11515,22,1.6042534,46,0.166666667,0.614138653,0.408163265
11516,28,1.569167,29,0.212121212,0.597184074,0.234693878
11517,0,1.3873369,34,0,0.509319466,0.285714286
11518,48,1.8344153,66,0.363636364,0.72535833,0.612244898
11519,42,1.7269484,50,0.318181818,0.673427781,0.448979592
11520,40,1.7426945,68,0.303030303,0.681036669,0.632653061
11521,18,1.4028426,40,0.136363636,0.516812187,0.346938776
11522,14,1.2063863,21,0.106060606,0.421879854,0.153061224
11523,0,1,20,0,0.322149109,0.142857143
11524,40,1.7265038,56,0.303030303,0.67321294,0.510204082
11525,40,1.7325417,62,0.303030303,0.676130596,0.571428571
11526,36,1.6673985,51,0.272727273,0.64465186,0.459183673
11527,48,1.8344558,60,0.363636364,0.725377901,0.551020408
11528,68,2.0209444,92,0.515151515,0.815493606,0.87755102
11529,40,1.7488363,71,0.303030303,0.684004532,0.663265306
11530,20,1.4724894,42,0.151515152,0.55046717,0.367346939
11531,18,1.3938289,37,0.136363636,0.512456554,0.316326531
11532,16,1.3938289,37,0.121212121,0.512456554,0.316326531
11533,8,1.0207884,23,0.060606061,0.332194556,0.173469388
11534,6,0.8619656,15,0.045454545,0.25544762,0.091836735
11535,6,0.84912294,12,0.045454545,0.249241742,0.06122449
11536,6,0.84912294,12,0.045454545,0.249241742,0.06122449
11537,6,0.8619656,15,0.045454545,0.25544762,0.091836735
11538,8,1.0207884,23,0.060606061,0.332194556,0.173469388
11539,16,1.4028426,40,0.121212121,0.516812187,0.346938776
11540,40,1.7426945,68,0.303030303,0.681036669,0.632653061
11541,32,1.6037242,43,0.242424242,0.613882931,0.37755102
11542,16,1.3845592,31,0.121212121,0.507977216,0.255102041
11543,8,1.0207884,23,0.060606061,0.332194556,0.173469388
11544,6,0.8870222,18,0.045454545,0.267555562,0.12244898
11545,8,0.98510355,14,0.060606061,0.314950791,0.081632653
11546,10,1.1492875,13,0.075757576,0.394288362,0.071428571
11547,14,1.3076391,32,0.106060606,0.470807603,0.265306122
11548,10,1.1058542,22,0.075757576,0.373300363,0.163265306
11549,10,1.1087778,16,0.075757576,0.374713116,0.102040816
11550,28,1.5405476,35,0.212121212,0.583354503,0.295918367
11551,0,0.84912294,12,0,0.249241742,0.06122449
11552,0,0.84912294,12,0,0.249241742,0.06122449
11553,32,1.6037242,43,0.242424242,0.613882931,0.37755102
11554,27,1.6684235,45,0.204545455,0.645147164,0.397959184
11555,32,1.606352,40,0.242424242,0.615152746,0.346938776
11556,36,1.7821976,55,0.272727273,0.700125502,0.5
11557,16,1.4135897,43,0.121212121,0.52200544,0.37755102
11558,8,1.0207884,23,0.060606061,0.332194556,0.173469388
11559,6,0.8619656,15,0.045454545,0.25544762,0.091836735
11560,6,0.84912294,12,0.045454545,0.249241742,0.06122449
11561,6,0.8619656,15,0.045454545,0.25544762,0.091836735
11562,8,0.98558021,17,0.060606061,0.315181125,0.112244898
11563,12,1.2222222,18,0.090909091,0.429532135,0.12244898
11564,17,1.6178579,55,0.128787879,0.620712669,0.5
11565,11,1.3938289,37,0.083333333,0.512456554,0.316326531
11566,60,1.9310595,70,0.454545455,0.772059095,0.653061224
11567,32,1.7914909,70,0.242424242,0.704616244,0.653061224
11568,24,1.5517242,50,0.181818182,0.5887553,0.448979592
11569,36,1.6700469,54,0.272727273,0.645931629,0.489795918
11570,0,1.3088794,45,0,0.471406945,0.397959184
11571,48,1.8344558,60,0.363636364,0.725377901,0.551020408
11572,0,0.87255627,9,0,0.260565282,0.030612245
11573,10,1.2736844,10,0.075757576,0.454399888,0.040816327
11574,8,1,20,0.060606061,0.322149109,0.142857143
11575,10,1.1981546,37,0.075757576,0.417902101,0.316326531
11576,26,1.7257152,53,0.196969697,0.672831869,0.479591837
11577,0,1.2063863,21,0,0.421879854,0.153061224
11578,0,1.2063863,21,0,0.421879854,0.153061224
11579,0,0.42239243,9,0,0.04303546,0.030612245
11580,6,0.8870222,18,0.045454545,0.267555562,0.12244898
11581,16,1.3938289,37,0.121212121,0.512456554,0.316326531
11582,70,2.0186343,80,0.53030303,0.814377311,0.755102041
11583,64,1.9768722,84,0.484848485,0.794196876,0.795918367
11584,38,1.7288883,59,0.287878788,0.674365186,0.540816327
11585,55,1.8861139,62,0.416666667,0.750340318,0.571428571
11586,27,1.5395753,44,0.204545455,0.582884664,0.387755102
11587,0,1.1981546,37,0,0.417902101,0.316326531
11588,40,1.7372102,65,0.303030303,0.678386525,0.602040816
11589,38,1.7257152,53,0.287878788,0.672831869,0.479591837
11590,35,1.6666666,48,0.265151515,0.644298188,0.428571429
11591,0,1.390353,50,0,0.510776917,0.448979592
11592,44,1.787379,67,0.333333333,0.702629277,0.62244898
11593,80,2.1103904,78,0.606060606,0.85871603,0.734693878
11594,36,1.6794915,60,0.272727273,0.650495484,0.551020408
11595,36,1.6666666,48,0.272727273,0.644298188,0.428571429
11596,38,1.7820429,61,0.287878788,0.700050747,0.56122449
11597,40,1.7325417,62,0.303030303,0.676130596,0.571428571
11598,0,0.42239243,9,0,0.04303546,0.030612245
11599,6,0.8870222,18,0.045454545,0.267555562,0.12244898
11600,16,1.3938289,37,0.121212121,0.512456554,0.316326531
11601,47,1.9363272,64,0.356060606,0.774604573,0.591836735
11602,52,1.8962001,56,0.393939394,0.755214208,0.510204082
11603,84,2.0789747,70,0.636363636,0.843535221,0.653061224
11604,32,1.787379,67,0.242424242,0.702629277,0.62244898
11605,22,1.4896638,48,0.166666667,0.558766246,0.428571429
11606,78,2.0201983,77,0.590909091,0.815133073,0.724489796
11607,20,1.5,51,0.151515152,0.563760943,0.459183673
11608,20,1.4666082,39,0.151515152,0.547625234,0.336734694
11609,20,1.5,51,0.151515152,0.563760943,0.459183673
11610,20,1.4896638,48,0.151515152,0.558766246,0.428571429
11611,48,1.8344153,66,0.363636364,0.72535833,0.612244898
11612,54,1.8900454,59,0.409090909,0.752240111,0.540816327
11613,10,1.3938289,37,0.075757576,0.512456554,0.316326531
11614,0,1.0207884,23,0,0.332194556,0.173469388
11615,6,1.31797,35,0.045454545,0.475799738,0.295918367
11616,28,1.6071428,49,0.212121212,0.615534879,0.43877551
11617,40,1.7269484,50,0.303030303,0.673427781,0.448979592
11618,36,1.7841618,64,0.272727273,0.70107465,0.591836735
11619,32,1.6684235,45,0.242424242,0.645147164,0.397959184
11620,56,1.8855816,74,0.424242424,0.750083098,0.693877551
11621,48,1.8861139,62,0.363636364,0.750340318,0.571428571
11622,48,1.8337219,63,0.363636364,0.725023263,0.581632653
11623,32,1.6042534,46,0.242424242,0.614138653,0.408163265
11624,28,1.6700469,54,0.212121212,0.645931629,0.489795918
11625,22,1.4724894,42,0.166666667,0.55046717,0.367346939
11626,52,1.8344558,60,0.393939394,0.725377901,0.551020408
11627,52,1.8344558,60,0.393939394,0.725377901,0.551020408
11628,22,1.6071428,49,0.166666667,0.615534879,0.43877551
11629,10,1.1191936,25,0.075757576,0.379746277,0.193877551
11630,4,0.72781962,13,0.03030303,0.190625107,0.071428571
11631,0,0.33333334,6,0,0,0
11632,48,1.8337219,63,0.363636364,0.725023263,0.581632653
11633,24,1.6413553,64,0.181818182,0.632067169,0.591836735
11634,20,1.5346701,60,0.151515152,0.580514355,0.551020408
11635,0,1,20,0,0.322149109,0.142857143
11636,20,1.4635203,36,0.151515152,0.546133088,0.306122449
11637,18,1.3938289,37,0.136363636,0.512456554,0.316326531
11638,32,1.6261337,34,0.242424242,0.624711732,0.285714286
11639,24,1.471094,30,0.181818182,0.549792879,0.244897959
11640,40,1.7269484,50,0.303030303,0.673427781,0.448979592
11641,24,1.6037242,43,0.181818182,0.613882931,0.37755102
11642,12,1.2123377,27,0.090909091,0.424755711,0.214285714
11643,12,1.2552096,36,0.090909091,0.445472428,0.306122449
11644,24,1.6666666,48,0.181818182,0.644298188,0.428571429
11645,12,1.2052853,24,0.090909091,0.421347824,0.183673469
11646,10,1.1058542,22,0.075757576,0.373300363,0.163265306
11647,12,1.2052853,24,0.090909091,0.421347824,0.183673469
11648,38,1.7307693,47,0.287878788,0.67527413,0.418367347
11649,0,0.42239243,9,0,0.04303546,0.030612245
11650,6,0.91666669,21,0.045454545,0.281880481,0.153061224
11651,18,1.4635203,36,0.136363636,0.546133088,0.306122449
11652,20,1.5405476,35,0.151515152,0.583354503,0.295918367
11653,10,1.1191936,25,0.075757576,0.379746277,0.193877551
11654,6,0.8870222,18,0.045454545,0.267555562,0.12244898
11655,6,0.84912294,12,0.045454545,0.249241742,0.06122449
11656,6,0.87255627,9,0.045454545,0.260565282,0.030612245
11657,4,0.70398736,7,0.03030303,0.179108795,0.010204082
11658,0,0.33333334,6,0,0,0
11659,42,1.7669872,38,0.318181818,0.692775477,0.326530612
11660,0,1.2726263,39,0,0.453888589,0.336734694
11661,36,1.6700469,54,0.272727273,0.645931629,0.489795918
11662,24,1.4644111,33,0.181818182,0.546563544,0.275510204
11663,12,1.2063863,21,0.090909091,0.421879854,0.153061224
11664,8,1,20,0.060606061,0.322149109,0.142857143
11665,8,1,20,0.060606061,0.322149109,0.142857143
11666,12,1.2671746,15,0.090909091,0.451254199,0.091836735
11667,20,1.4635203,36,0.151515152,0.546133088,0.306122449
11668,16,1.3076391,32,0.121212121,0.470807603,0.265306122
11669,54,1.8833622,68,0.409090909,0.749010631,0.632653061
11670,18,1.4896638,48,0.136363636,0.558766246,0.428571429
11671,8,1.0445806,26,0.060606061,0.34369151,0.204081633
11672,6,0.8619656,15,0.045454545,0.25544762,0.091836735
11673,6,0.84912294,12,0.045454545,0.249241742,0.06122449
11674,6,0.8870222,18,0.045454545,0.267555562,0.12244898
11675,10,1.1768752,34,0.075757576,0.407619392,0.285714286
11676,26,1.7288883,59,0.196969697,0.674365186,0.540816327
11677,90,2.1024222,84,0.681818182,0.854865608,0.795918367
11678,84,2.0589156,88,0.636363636,0.833842189,0.836734694
11679,68,2.019321,89,0.515151515,0.814709141,0.846938776
11680,44,1.8077145,79,0.333333333,0.712455872,0.744897959
11681,37,1.7372102,65,0.28030303,0.678386525,0.602040816
11682,37,1.7325417,62,0.28030303,0.676130596,0.571428571
11683,0,1.4896638,48,0,0.558766246,0.428571429
11684,19,1.6042534,46,0.143939394,0.614138653,0.408163265
11685,8,1.1365665,28,0.060606061,0.388141274,0.224489796
11686,7,1.0697098,29,0.053030303,0.355834534,0.234693878
11687,17,1.4803609,45,0.128787879,0.554270865,0.397959184
11688,69,1.9805739,69,0.522727273,0.795985625,0.642857143
11689,16,1.3873369,34,0.121212121,0.509319466,0.285714286
11690,8,1.0207884,23,0.060606061,0.332194556,0.173469388
11691,6,0.8619656,15,0.045454545,0.25544762,0.091836735
11692,6,0.87255627,9,0.045454545,0.260565282,0.030612245
11693,4,0.70398736,7,0.03030303,0.179108795,0.010204082
11694,0,0.33333334,6,0,0,0
11695,32,1.606352,40,0.242424242,0.615152746,0.346938776
11696,0,0.98558021,17,0,0.315181125,0.112244898
11697,0,1.1191936,25,0,0.379746277,0.193877551
11698,20,1.3988512,25,0.151515152,0.514883448,0.193877551
11699,40,1.7288883,59,0.303030303,0.674365186,0.540816327
11700,36,1.6700469,54,0.272727273,0.645931629,0.489795918
11701,44,1.7841618,64,0.333333333,0.70107465,0.591836735
